scenario,pool,replicate,source,variant,candidate,graph,reliable,best_order,node,branch,component,mean,lower,upper,t0,t1,young,old,harmonic,arithmetic
growth,0,0,true,poisson_shared,g12_o1,12,False,True,b.1,,shared,11078.936349192538,3531.300368002136,31646.201249491878,,,,,,
growth,0,0,true,poisson_shared,g12_o1,12,False,True,b.2,,shared,1657546.7960728353,1554812.9545639579,1929957.3929370963,,,,,,
growth,0,0,true,poisson_shared,g12_o1,12,False,True,n1,,shared,4675.097745797976,4392.06887321768,4811.371544536008,,,,,,
growth,0,0,true,poisson_shared,g12_o1,12,False,True,n2,,shared,2862.453364463932,2752.297205492813,3585.468220678274,,,,,,
growth,0,0,true,poisson_shared,g12_o1,12,False,True,root,,shared,304.99351635330004,290.71792554177244,318.1162856527196,,,,,,
growth,0,0,true,poisson_shared,g15_o2,15,False,False,a,a,shared,39435.04348665247,34458.41329121095,47035.83148804509,0,50,150000.0,15000.000000000004,38376.41397765426,58629.761532959434
growth,0,0,true,poisson_shared,g15_o2,15,False,False,b,b,shared,19426.63922500585,17198.02473799708,23362.116362383018,0,30,60000.0,15000.0,20775.52266426098,23320.21843868784
growth,0,0,true,poisson_shared,g15_o2,15,False,False,c,c,shared,12646.943658014909,11936.066222059311,13951.019846647438,0,100,15000.0,15000.0,15000.000000000005,15000.000000000005
growth,0,0,true,poisson_shared,g15_o2,15,False,False,b.1,b.1,shared,13028.270272544236,11812.6555503478,14256.85748317771,30,50,15000.0,15000.0,14999.999999999998,15000.0
growth,0,0,true,poisson_shared,g15_o2,15,False,False,b.2,b.2,shared,33815.978146125286,28987.680178999857,38625.393914408334,30,100,5000.0,5000.0,5000.000000000001,5000.0
growth,0,0,true,poisson_shared,g15_o2,15,False,False,n2,right,shared,33225.613260022335,29527.545073856614,37592.65834801523,100,300,15000.0,15000.0,15000.000000000004,15000.0
growth,0,0,true,poisson_shared,g15_o2,15,False,False,n1,left,shared,8951.20736054833,7912.8831390458545,9679.113038584412,50,300,15000.0,15000.0,14999.999999999996,15000.0
growth,0,0,true,poisson_shared,g15_o2,15,False,False,root,root,shared,15964.109936110359,14787.671060387718,16588.803273842354,300,,15000.0,15000.0,15000.0,15000.0
growth,0,0,true,poisson_shared,g21_o2,21,False,True,a,,shared,17614.921433751344,16498.14511320867,18826.77576666295,,,,,,
growth,0,0,true,poisson_shared,g21_o2,21,False,True,b,,shared,24836.875288652263,23016.382774482285,27487.703850064852,,,,,,
growth,0,0,true,poisson_shared,g21_o2,21,False,True,c,,shared,16228.241591556438,14436.258193715188,18243.134801107357,,,,,,
growth,0,0,true,poisson_shared,g21_o2,21,False,True,c.1,,shared,4.7446130638402355,4.496963303313036,5.102576094547718,,,,,,
growth,0,0,true,poisson_shared,g21_o2,21,False,True,c.2,,shared,290763.7597797109,268082.9416258325,316978.2849461198,,,,,,
growth,0,0,true,poisson_shared,g21_o2,21,False,True,n2,,shared,302596.16376174387,278927.4941694783,329779.4792367517,,,,,,
growth,0,0,true,poisson_shared,g21_o2,21,False,True,n1,,shared,8949.514953913975,8555.573431878183,9312.114179357686,,,,,,
growth,0,0,true,poisson_shared,g21_o2,21,False,True,root,,shared,8454.929604588979,8295.859120693383,8628.625294831745,,,,,,
growth,0,0,true,poisson_shared,g09_o1,9,False,True,a,,shared,97381.97529190885,69726.7318797716,114242.62872776345,,,,,,
growth,0,0,true,poisson_shared,g09_o1,9,False,True,b,,shared,39212.461061701295,38492.88190857051,42970.63853997717,,,,,,
growth,0,0,true,poisson_shared,g09_o1,9,False,True,c,,shared,14880.517687247253,14847.192383893029,15115.236755306169,,,,,,
growth,0,0,true,poisson_shared,g09_o1,9,False,True,a.1,,shared,13677.19402891013,13290.882346061619,17022.06386313838,,,,,,
growth,0,0,true,poisson_shared,g09_o1,9,False,True,a.2,,shared,1.889031983940381,1.6676419266242026,2.1892574299762293,,,,,,
growth,0,0,true,poisson_shared,g09_o1,9,False,True,n1,,shared,18711.93342469248,17985.789645370784,19341.65660480621,,,,,,
growth,0,0,true,poisson_shared,g09_o1,9,False,True,n2,,shared,2081.206390238855,1821.5179047471204,2134.115876535801,,,,,,
growth,0,0,true,poisson_shared,g09_o1,9,False,True,root,,shared,2928.010349822506,2254.3352602428813,2983.2725590333907,,,,,,
growth,0,0,true,poisson_shared,g19_o1,19,False,True,a,,shared,14123.71284085252,12888.43622802745,14946.424542185992,,,,,,
growth,0,0,true,poisson_shared,g19_o1,19,False,True,b,,shared,34726.77980924517,32002.621005166147,42239.65551411651,,,,,,
growth,0,0,true,poisson_shared,g19_o1,19,False,True,c,,shared,13901.479204707015,12884.022959553471,14992.129063331604,,,,,,
growth,0,0,true,poisson_shared,g19_o1,19,False,True,c.1,,shared,14286.891278976189,13204.716004249398,15773.992590131573,,,,,,
growth,0,0,true,poisson_shared,g19_o1,19,False,True,c.2,,shared,11917.202884310545,10930.463940327385,14178.627518863186,,,,,,
growth,0,0,true,poisson_shared,g19_o1,19,False,True,n1,,shared,13141.821774042508,12019.002662092287,15071.919831409828,,,,,,
growth,0,0,true,poisson_shared,g19_o1,19,False,True,n2,,shared,12577.244195122148,11702.91797132426,14592.826010620629,,,,,,
growth,0,0,true,poisson_shared,g19_o1,19,False,True,root,,shared,14634.224889421377,13174.282040876014,17128.681681692993,,,,,,
growth,0,0,true,poisson_shared,g08_o1,8,False,True,a,,shared,49044.009648446794,45984.52764037024,92801.74080312974,,,,,,
growth,0,0,true,poisson_shared,g08_o1,8,False,True,b,,shared,52501.9404512732,52419.783681658904,52915.99606618897,,,,,,
growth,0,0,true,poisson_shared,g08_o1,8,False,True,c,,shared,6972.980755879606,6891.5050955157385,6977.62503193026,,,,,,
growth,0,0,true,poisson_shared,g08_o1,8,False,True,a.1,,shared,51138.557972639246,7657.122647881253,76221.92248417613,,,,,,
growth,0,0,true,poisson_shared,g08_o1,8,False,True,a.2,,shared,20953.850509225646,20903.63863916194,22317.52672163759,,,,,,
growth,0,0,true,poisson_shared,g08_o1,8,False,True,n1,,shared,724.1071048158703,597.8386884115099,731.6891945199575,,,,,,
growth,0,0,true,poisson_shared,g08_o1,8,False,True,n2,,shared,648.898403878552,508.778660605078,658.6819256302709,,,,,,
growth,0,0,true,poisson_shared,g08_o1,8,False,True,root,,shared,2304.6210839581295,2081.021108420224,6022.682620668532,,,,,,
growth,0,0,true,poisson_shared,g18_o1,18,False,True,a,,shared,70701.03629954396,59442.56168054642,85000.80719240812,,,,,,
growth,0,0,true,poisson_shared,g18_o1,18,False,True,b,,shared,36106.563913407575,32298.7755588478,37992.660227478045,,,,,,
growth,0,0,true,poisson_shared,g18_o1,18,False,True,c,,shared,15736.245246278717,13212.372128560439,17524.23399558997,,,,,,
growth,0,0,true,poisson_shared,g18_o1,18,False,True,c.1,,shared,14609.437422572613,13142.408955981604,16376.65489007666,,,,,,
growth,0,0,true,poisson_shared,g18_o1,18,False,True,c.2,,shared,0.19901858656598204,0.18953076478283787,0.20644089355252285,,,,,,
growth,0,0,true,poisson_shared,g18_o1,18,False,True,n1,,shared,1671.7608317480679,1578.750231984189,1742.9992160224708,,,,,,
growth,0,0,true,poisson_shared,g18_o1,18,False,True,n2,,shared,17634.603411231536,16962.573565545423,18576.39824295523,,,,,,
growth,0,0,true,poisson_shared,g18_o1,18,False,True,root,,shared,18286.86017729817,17637.754760436943,19068.133533304615,,,,,,
growth,0,0,true,poisson_shared,g16_o2,16,False,True,a,,shared,15201.412854559652,13131.177068492596,16479.64008400231,,,,,,
growth,0,0,true,poisson_shared,g16_o2,16,False,True,b,,shared,36539.46761211701,32445.13602971874,42737.016917467205,,,,,,
growth,0,0,true,poisson_shared,g16_o2,16,False,True,c,,shared,14509.381836948836,13399.600608944307,15340.098520828558,,,,,,
growth,0,0,true,poisson_shared,g16_o2,16,False,True,n1,,shared,9991.503784696764,9282.365498079744,10881.989696850178,,,,,,
growth,0,0,true,poisson_shared,g16_o2,16,False,True,c.1,,shared,8511.744170449469,7759.094067705673,9474.11207226717,,,,,,
growth,0,0,true,poisson_shared,g16_o2,16,False,True,c.2,,shared,16402.606478127174,15121.68045517393,18057.72852246594,,,,,,
growth,0,0,true,poisson_shared,g16_o2,16,False,True,n2,,shared,16127.432228673295,15158.846109142312,17781.545981818814,,,,,,
growth,0,0,true,poisson_shared,g16_o2,16,False,True,root,,shared,13728.861997189804,13111.888020366778,14683.974862526336,,,,,,
growth,0,0,true,poisson_shared,g22_o2,22,False,False,a,a,shared,41794.52560665272,31754.69892470048,49626.09092469649,0,50,150000.0,15000.000000000004,38376.41397765426,58629.761532959434
growth,0,0,true,poisson_shared,g22_o2,22,False,False,b,b,shared,19103.7661506604,13934.746477056584,22733.28601747739,0,10,60000.0,15000.0,27725.886112315693,32460.63971965263
growth,0,0,true,poisson_shared,g22_o2,22,False,False,c,c,shared,12565.961619901174,11272.475945661574,13303.093264231082,0,100,15000.0,15000.0,15000.000000000005,15000.000000000005
growth,0,0,true,poisson_shared,g22_o2,22,False,False,loop1,loop1,shared,16605.616888573084,14017.124998793919,21308.914085533743,10,25,15000.0,15000.0,15000.0,15000.000000000004
growth,0,0,true,poisson_shared,g22_o2,22,False,False,loop2,loop2,shared,17107.014342223036,14475.864430268002,19692.628755995924,10,25,5000.0,5000.0,5000.0,5000.0
growth,0,0,true,poisson_shared,g22_o2,22,False,False,anc_b,anc_b,shared,16511.66743299146,15063.639971357292,18521.815086197454,25,30,15000.0,15000.0,15000.000000000004,15000.000000000005
growth,0,0,true,poisson_shared,g22_o2,22,False,False,b.1,b.1,shared,12895.689370156311,11687.548217185591,14525.307016915434,30,50,15000.0,15000.0,14999.999999999998,15000.0
growth,0,0,true,poisson_shared,g22_o2,22,False,False,b.2,b.2,shared,36008.724969161405,29337.922733057585,41730.421084220296,30,100,5000.0,5000.0,5000.000000000001,5000.0
growth,0,0,true,poisson_shared,g22_o2,22,False,False,right,right,shared,34958.55120995118,30347.190221125296,41546.36222673626,100,300,15000.0,15000.0,15000.000000000004,15000.0
growth,0,0,true,poisson_shared,g22_o2,22,False,False,left,left,shared,8911.11792406702,8302.486438281234,9815.7531535657,50,300,15000.0,15000.0,14999.999999999996,15000.0
growth,0,0,true,poisson_shared,g22_o2,22,False,False,root,root,shared,16577.556538433346,15939.95286406487,17791.764430122566,300,,15000.0,15000.0,15000.0,15000.0
growth,0,0,true,poisson_shared,g12_o2,12,False,False,a,,shared,22070.175525939023,20936.38670466336,22334.838813054655,,,,,,
growth,0,0,true,poisson_shared,g12_o2,12,False,False,b,,shared,55618.219459594875,54300.83153221823,63469.671780992,,,,,,
growth,0,0,true,poisson_shared,g12_o2,12,False,False,c,,shared,6900.083677305992,6866.429724259959,7070.757952707334,,,,,,
growth,0,0,true,poisson_shared,g12_o2,12,False,False,n1,,shared,15454.125246594052,14887.878982221939,15851.000142426843,,,,,,
growth,0,0,true,poisson_shared,g12_o2,12,False,False,b.1,,shared,778.9351893823198,739.2707172355188,782.7027141354973,,,,,,
growth,0,0,true,poisson_shared,g12_o2,12,False,False,b.2,,shared,10158.939192865057,9944.157412969542,10439.507614992905,,,,,,
growth,0,0,true,poisson_shared,g12_o2,12,False,False,n2,,shared,8535.691942731557,8175.562603100408,8569.798389933108,,,,,,
growth,0,0,true,poisson_shared,g12_o2,12,False,False,root,,shared,664.4518522699988,641.0303766826096,665.6779926499088,,,,,,
growth,0,0,true,poisson_shared,g05_o1,5,False,True,a,,shared,66641.39248386523,47285.20944123217,86294.17883848007,,,,,,
growth,0,0,true,poisson_shared,g05_o1,5,False,True,b,,shared,44725.44169392676,38700.834035904685,48133.88937991724,,,,,,
growth,0,0,true,poisson_shared,g05_o1,5,False,True,c,,shared,14292.820578861043,13745.67249223471,15285.556087424751,,,,,,
growth,0,0,true,poisson_shared,g05_o1,5,False,True,a.1,,shared,13248.261018276708,7763.995291214038,18371.76981927686,,,,,,
growth,0,0,true,poisson_shared,g05_o1,5,False,True,a.2,,shared,2165.9364598022953,1907.9801252774039,2312.5371514192957,,,,,,
growth,0,0,true,poisson_shared,g05_o1,5,False,True,n1,,shared,6696.975881394671,6256.108244185632,7489.633400582022,,,,,,
growth,0,0,true,poisson_shared,g05_o1,5,False,True,n2,,shared,6654.228144150773,6205.325560203181,7107.738901493231,,,,,,
growth,0,0,true,poisson_shared,g05_o1,5,False,True,root,,shared,13046.502913928724,12329.856546274525,14100.32716233837,,,,,,
growth,0,0,true,poisson_shared,g21_o1,21,False,False,a,,shared,35078.795594360854,31510.698024728685,36846.575071827625,,,,,,
growth,0,0,true,poisson_shared,g21_o1,21,False,False,b,,shared,50616.82057989236,49968.001699222325,51048.6118917837,,,,,,
growth,0,0,true,poisson_shared,g21_o1,21,False,False,c,,shared,22818.705164185696,22325.157327443423,24023.15339342369,,,,,,
growth,0,0,true,poisson_shared,g21_o1,21,False,False,c.1,,shared,2657.525608344229,2572.5303843484226,2699.301587059734,,,,,,
growth,0,0,true,poisson_shared,g21_o1,21,False,False,c.2,,shared,636.0040499560681,630.6933978089504,647.7913577478208,,,,,,
growth,0,0,true,poisson_shared,g21_o1,21,False,False,n1,,shared,2685.5976592497127,2626.1368045908152,2716.1378045934057,,,,,,
growth,0,0,true,poisson_shared,g21_o1,21,False,False,n2,,shared,4460.221696111086,4172.098188723789,4601.065669624522,,,,,,
growth,0,0,true,poisson_shared,g21_o1,21,False,False,root,,shared,4598.308913691358,4428.984860551832,4681.73525913575,,,,,,
growth,0,0,true,poisson_shared,g09_o2,9,False,False,a,,shared,66400.16900177608,52983.86742699511,83598.46344032897,,,,,,
growth,0,0,true,poisson_shared,g09_o2,9,False,False,b,,shared,47300.701992532806,42207.96091207201,49308.12286852911,,,,,,
growth,0,0,true,poisson_shared,g09_o2,9,False,False,c,,shared,14984.671941121416,14020.144999278975,16367.730011302,,,,,,
growth,0,0,true,poisson_shared,g09_o2,9,False,False,a.1,,shared,2128.906060386573,1950.5985455908633,2522.7454200516163,,,,,,
growth,0,0,true,poisson_shared,g09_o2,9,False,False,a.2,,shared,11205.51363377786,9501.3818166892,13144.183592259116,,,,,,
growth,0,0,true,poisson_shared,g09_o2,9,False,False,n2,,shared,11256.276921151592,9371.103306736815,13151.299754445356,,,,,,
growth,0,0,true,poisson_shared,g09_o2,9,False,False,n1,,shared,6534.853726956043,6127.25320892801,6972.155578964847,,,,,,
growth,0,0,true,poisson_shared,g09_o2,9,False,False,root,,shared,9792.612367298014,8328.96039206804,11217.17285072497,,,,,,
growth,0,0,true,poisson_shared,g15_o1,15,False,True,a,a,shared,47409.628125302785,40997.48721698383,51725.61582867683,0,50,150000.0,15000.000000000004,38376.41397765426,58629.761532959434
growth,0,0,true,poisson_shared,g15_o1,15,False,True,b,b,shared,19344.80573684069,16974.523894632595,19810.943945883413,0,30,60000.0,15000.0,20775.52266426098,23320.21843868784
growth,0,0,true,poisson_shared,g15_o1,15,False,True,c,c,shared,13332.281646421388,12635.35658156821,15425.607706762477,0,100,15000.0,15000.0,15000.000000000005,15000.000000000005
growth,0,0,true,poisson_shared,g15_o1,15,False,True,b.1,b.1,shared,16532.83700562228,12888.916842676532,17934.6151172824,30,50,15000.0,15000.0,14999.999999999998,15000.0
growth,0,0,true,poisson_shared,g15_o1,15,False,True,b.2,b.2,shared,6396.037452633265,5126.288225386119,7751.6564074187645,30,100,5000.0,5000.0,5000.000000000001,5000.0
growth,0,0,true,poisson_shared,g15_o1,15,False,True,n1,left,shared,12346.757709719235,11405.085771361757,12520.19789628225,50,300,15000.0,15000.0,14999.999999999996,15000.0
growth,0,0,true,poisson_shared,g15_o1,15,False,True,n2,right,shared,8671.297853063212,8271.644216763925,9316.981681925121,100,300,15000.0,15000.0,15000.000000000004,15000.0
growth,0,0,true,poisson_shared,g15_o1,15,False,True,root,root,shared,13689.337899156853,13458.841810247599,14434.48184748317,300,,15000.0,15000.0,15000.0,15000.0
growth,0,0,true,poisson_shared,g01_o1,1,False,True,a,,shared,15769.70145698127,14755.541113822179,17109.818660006906,,,,,,
growth,0,0,true,poisson_shared,g01_o1,1,False,True,b,,shared,40387.12790163203,36404.09453282895,44751.24675359492,,,,,,
growth,0,0,true,poisson_shared,g01_o1,1,False,True,c,,shared,14262.022098760188,13426.381171808256,15089.892772266512,,,,,,
growth,0,0,true,poisson_shared,g01_o1,1,False,True,n1,,shared,8390.827726883266,7383.720675128276,9167.205197634235,,,,,,
growth,0,0,true,poisson_shared,g01_o1,1,False,True,root,,shared,5366.241117964118,4191.806919091895,6505.191378324233,,,,,,
growth,0,0,true,poisson_shared,g11_o1,11,False,True,a,,shared,56092.90840321808,51954.22976460297,59942.466658355916,,,,,,
growth,0,0,true,poisson_shared,g11_o1,11,False,True,b,,shared,24302.004697360982,23825.371258093997,30297.768185267723,,,,,,
growth,0,0,true,poisson_shared,g11_o1,11,False,True,c,,shared,13854.821064411071,13156.197242211103,14500.49069096096,,,,,,
growth,0,0,true,poisson_shared,g11_o1,11,False,True,b.1,,shared,76953.23681214586,68819.89094339509,116899.08950829488,,,,,,
growth,0,0,true,poisson_shared,g11_o1,11,False,True,b.2,,shared,7792.090987815043,7217.8514550678165,8086.956802764643,,,,,,
growth,0,0,true,poisson_shared,g11_o1,11,False,True,n1,,shared,7653.270054378246,7589.326815042208,7877.358657954201,,,,,,
growth,0,0,true,poisson_shared,g11_o1,11,False,True,n2,,shared,2255.4256056873687,2207.861850602239,2334.674918200407,,,,,,
growth,0,0,true,poisson_shared,g11_o1,11,False,True,root,,shared,2133.4331715775124,2045.0752791588588,2185.952739867257,,,,,,
growth,0,0,true,poisson_shared,g10_o1,10,False,True,a,,shared,62847.12727804893,54548.63576555361,74099.29501271839,,,,,,
growth,0,0,true,poisson_shared,g10_o1,10,False,True,b,,shared,34474.47380618902,21859.566551849948,49435.73072974665,,,,,,
growth,0,0,true,poisson_shared,g10_o1,10,False,True,c,,shared,14570.89015686292,13638.080580032632,15182.146166205555,,,,,,
growth,0,0,true,poisson_shared,g10_o1,10,False,True,b.1,,shared,159723.02799489323,61726.27079043274,232735.94269882585,,,,,,
growth,0,0,true,poisson_shared,g10_o1,10,False,True,b.2,,shared,5838.313942026538,5253.256634094981,6239.551427902436,,,,,,
growth,0,0,true,poisson_shared,g10_o1,10,False,True,n1,,shared,8059.485910055902,7634.880875280487,8476.252148901893,,,,,,
growth,0,0,true,poisson_shared,g10_o1,10,False,True,n2,,shared,2858.2937667217566,2736.1549598662264,3025.52690693948,,,,,,
growth,0,0,true,poisson_shared,g10_o1,10,False,True,root,,shared,2426.5890614913387,2332.8807761163557,2552.6993463040785,,,,,,
growth,0,0,true,poisson_shared,g04_o1,4,False,True,a,,shared,74840.49727486697,53886.871769463454,108319.66561368214,,,,,,
growth,0,0,true,poisson_shared,g04_o1,4,False,True,b,,shared,46779.74911824822,37997.6379958965,52446.49219234625,,,,,,
growth,0,0,true,poisson_shared,g04_o1,4,False,True,c,,shared,14132.444900875049,13500.746664202625,16110.892483501259,,,,,,
growth,0,0,true,poisson_shared,g04_o1,4,False,True,a.1,,shared,9881.35396441752,7510.90901281539,11767.416709932975,,,,,,
growth,0,0,true,poisson_shared,g04_o1,4,False,True,a.2,,shared,1563.1795901729101,1424.0060759834394,1737.9051309991987,,,,,,
growth,0,0,true,poisson_shared,g04_o1,4,False,True,n1,,shared,3776.501919849004,3511.854235924567,4146.348874172765,,,,,,
growth,0,0,true,poisson_shared,g04_o1,4,False,True,n2,,shared,9934.901387738533,7878.948256351274,12049.870397744664,,,,,,
growth,0,0,true,poisson_shared,g04_o1,4,False,True,root,,shared,4851.822897857852,4183.335472536588,5843.196077936863,,,,,,
growth,0,0,true,poisson_shared,g20_o1,20,False,True,a,,shared,21791.05292531816,20318.65335869669,22812.39252156891,,,,,,
growth,0,0,true,poisson_shared,g20_o1,20,False,True,b,,shared,45777.839690723835,43091.267394447554,54139.74429342029,,,,,,
growth,0,0,true,poisson_shared,g20_o1,20,False,True,c,,shared,20026.441100087555,18685.289737690804,22426.4267208106,,,,,,
growth,0,0,true,poisson_shared,g20_o1,20,False,True,c.1,,shared,3038.760017372543,2902.149956274553,3197.6525880927716,,,,,,
growth,0,0,true,poisson_shared,g20_o1,20,False,True,c.2,,shared,564.1279630438136,494.36292607328204,594.2558619622961,,,,,,
growth,0,0,true,poisson_shared,g20_o1,20,False,True,n1,,shared,2856.147752375113,2780.002364148598,2961.8886694228527,,,,,,
growth,0,0,true,poisson_shared,g20_o1,20,False,True,n2,,shared,3150.1441033165365,3024.4310639204887,3238.8747371771337,,,,,,
growth,0,0,true,poisson_shared,g20_o1,20,False,True,root,,shared,3470.123107678471,3363.774027858402,3552.5241001644354,,,,,,
growth,0,0,true,poisson_shared,g08_o2,8,False,False,a,,shared,30464.669590861522,27814.583194143113,30937.832138066642,,,,,,
growth,0,0,true,poisson_shared,g08_o2,8,False,False,b,,shared,56422.00955784728,49910.62957429847,56858.15861158217,,,,,,
growth,0,0,true,poisson_shared,g08_o2,8,False,False,c,,shared,6856.7474488383705,6687.048236231785,6865.5950252014345,,,,,,
growth,0,0,true,poisson_shared,g08_o2,8,False,False,n1,,shared,1089.4781853965276,1066.7963949625262,1248.8222702763235,,,,,,
growth,0,0,true,poisson_shared,g08_o2,8,False,False,a.1,,shared,6007.114134484364,5506.477289404594,6146.260718272215,,,,,,
growth,0,0,true,poisson_shared,g08_o2,8,False,False,a.2,,shared,675.0263952221326,656.7823734666985,806.5904217188438,,,,,,
growth,0,0,true,poisson_shared,g08_o2,8,False,False,n2,,shared,630.5354554973165,615.0730115391144,736.8454699682769,,,,,,
growth,0,0,true,poisson_shared,g08_o2,8,False,False,root,,shared,5614.407195201988,5355.976487089071,5776.037729844221,,,,,,
growth,0,0,true,poisson_shared,g14_o1,14,False,True,a,,shared,30107.920529693107,27670.375689589553,31798.939156895114,,,,,,
growth,0,0,true,poisson_shared,g14_o1,14,False,True,b,,shared,21011.273559740883,19125.04231949437,21193.63721337111,,,,,,
growth,0,0,true,poisson_shared,g14_o1,14,False,True,c,,shared,18425.7917530726,17261.912645318058,18926.219219506904,,,,,,
growth,0,0,true,poisson_shared,g14_o1,14,False,True,b.1,,shared,251372.352745157,246445.26363597764,305352.7681514101,,,,,,
growth,0,0,true,poisson_shared,g14_o1,14,False,True,b.2,,shared,14698.89301136407,12504.645258133447,15834.09072584059,,,,,,
growth,0,0,true,poisson_shared,g14_o1,14,False,True,n1,,shared,451.85140829151607,427.30855007436264,461.15438141508736,,,,,,
growth,0,0,true,poisson_shared,g14_o1,14,False,True,n2,,shared,2170.3688398991885,2153.455070615029,2238.253596601716,,,,,,
growth,0,0,true,poisson_shared,g14_o1,14,False,True,root,,shared,1998.6300072355077,1968.9325822756814,2001.8874445593872,,,,,,
growth,0,0,true,poisson_separate,g03_o1,3,False,True,a,,IBD,24782.406699430157,22463.988809000988,26922.72392045335,,,,,,
growth,0,0,true,poisson_separate,g03_o1,3,False,True,b,,IBD,19056.016882661934,17952.17410914344,22122.30576095664,,,,,,
growth,0,0,true,poisson_separate,g03_o1,3,False,True,c,,IBD,14146.714914194517,12968.157305934916,15045.317951627208,,,,,,
growth,0,0,true,poisson_separate,g03_o1,3,False,True,n1,,IBD,21191.05915317063,20461.44614597838,23286.393005109247,,,,,,
growth,0,0,true,poisson_separate,g03_o1,3,False,True,root,,IBD,21144.00231337419,20447.234132212125,23149.05795143809,,,,,,
growth,0,0,true,poisson_separate,g03_o1,3,False,True,a,,SNP,8882.249176404073,8295.089098106111,9746.390958339965,,,,,,
growth,0,0,true,poisson_separate,g03_o1,3,False,True,b,,SNP,533043.9843932601,295281.8175143651,1187453.1782427172,,,,,,
growth,0,0,true,poisson_separate,g03_o1,3,False,True,c,,SNP,2772.4988164324527,2652.694425519679,2831.7356572349468,,,,,,
growth,0,0,true,poisson_separate,g03_o1,3,False,True,n1,,SNP,19007.20394934267,17587.537628360657,20486.062377774815,,,,,,
growth,0,0,true,poisson_separate,g03_o1,3,False,True,root,,SNP,18446.164780496012,17208.52802148707,19906.45402838659,,,,,,
growth,0,0,true,poisson_separate,g13_o1,13,False,True,a,,IBD,24542.151976006066,22741.245420669282,26541.53392144896,,,,,,
growth,0,0,true,poisson_separate,g13_o1,13,False,True,b,,IBD,19493.2314081503,17297.76103916202,22156.625500900544,,,,,,
growth,0,0,true,poisson_separate,g13_o1,13,False,True,c,,IBD,14477.176059472073,13364.811567952991,15287.628083065176,,,,,,
growth,0,0,true,poisson_separate,g13_o1,13,False,True,b.1,,IBD,21809.548410506915,21063.065471677855,24746.705472849135,,,,,,
growth,0,0,true,poisson_separate,g13_o1,13,False,True,b.2,,IBD,18493.315526797905,17519.058404803323,19865.249010102005,,,,,,
growth,0,0,true,poisson_separate,g13_o1,13,False,True,n1,,IBD,20482.210145358582,19877.37294207801,21381.212260551958,,,,,,
growth,0,0,true,poisson_separate,g13_o1,13,False,True,n2,,IBD,20399.64416748834,19784.397858909088,21379.255922500706,,,,,,
growth,0,0,true,poisson_separate,g13_o1,13,False,True,root,,IBD,21459.875021003765,20440.820431695785,23900.957252425105,,,,,,
growth,0,0,true,poisson_separate,g13_o1,13,False,True,a,,SNP,9097.758219428955,8515.073415662482,9370.582627317917,,,,,,
growth,0,0,true,poisson_separate,g13_o1,13,False,True,b,,SNP,575719.9863820932,328540.24146913463,1234606.8630225079,,,,,,
growth,0,0,true,poisson_separate,g13_o1,13,False,True,c,,SNP,2741.608376159463,2703.808278187795,2804.4117285392504,,,,,,
growth,0,0,true,poisson_separate,g13_o1,13,False,True,b.1,,SNP,18382.851823103618,7325.857285664537,28917.399640857668,,,,,,
growth,0,0,true,poisson_separate,g13_o1,13,False,True,b.2,,SNP,559817.9611235945,393268.5252682971,844628.3955088188,,,,,,
growth,0,0,true,poisson_separate,g13_o1,13,False,True,n1,,SNP,24203.03973891898,22303.735971648024,25091.490726869688,,,,,,
growth,0,0,true,poisson_separate,g13_o1,13,False,True,n2,,SNP,23663.65028358354,22275.30325441259,24715.041922209868,,,,,,
growth,0,0,true,poisson_separate,g13_o1,13,False,True,root,,SNP,21169.94689127247,18121.699524604956,22016.031917159235,,,,,,
growth,0,0,true,poisson_separate,g07_o1,7,False,True,a,,IBD,50108.92011105957,38332.4146702818,92114.79910702283,,,,,,
growth,0,0,true,poisson_separate,g07_o1,7,False,True,b,,IBD,20311.03881501178,18939.67787060929,20682.759533258002,,,,,,
growth,0,0,true,poisson_separate,g07_o1,7,False,True,c,,IBD,14212.544934313686,12706.877621378653,14440.728533957383,,,,,,
growth,0,0,true,poisson_separate,g07_o1,7,False,True,a.1,,IBD,24701.185323544516,22696.06847037398,25298.824245256634,,,,,,
growth,0,0,true,poisson_separate,g07_o1,7,False,True,a.2,,IBD,11260.468104400337,8543.241990093435,12728.41187787502,,,,,,
growth,0,0,true,poisson_separate,g07_o1,7,False,True,n1,,IBD,22691.746317491314,22263.071847326617,23391.193283217715,,,,,,
growth,0,0,true,poisson_separate,g07_o1,7,False,True,n2,,IBD,22369.46143418334,22234.033010842002,23132.83029943584,,,,,,
growth,0,0,true,poisson_separate,g07_o1,7,False,True,root,,IBD,23445.759391726726,23093.997964873273,23920.434104654076,,,,,,
growth,0,0,true,poisson_separate,g07_o1,7,False,True,a,,SNP,6204.483356470969,6011.63475559558,6779.703939634045,,,,,,
growth,0,0,true,poisson_separate,g07_o1,7,False,True,b,,SNP,822787.083525047,352869.84018652176,956752.5329790866,,,,,,
growth,0,0,true,poisson_separate,g07_o1,7,False,True,c,,SNP,2743.58846433387,2696.7253290688373,2783.871209345284,,,,,,
growth,0,0,true,poisson_separate,g07_o1,7,False,True,a.1,,SNP,24727.556971450467,21411.155140205003,25250.24620461019,,,,,,
