scenario,pool,replicate,source,variant,search,rank,graph,newick,best_order,reliable,logz,elbo
constant,0,0,true,poisson_shared,loop_omitted,4,9,"((a.1,b),(a.2,c))",g09_o1,False,-387.1169453325855,-427.48859584803233
constant,0,0,true,poisson_shared,loop_omitted,5,19,"(((b,c.1),a),c.2)",g19_o1,False,-436.38184501323184,-454.1639880983532
constant,0,0,true,poisson_shared,loop_omitted,6,1,"((a,b),c)",g01_o1,False,-451.9739162806263,-455.6598193282691
constant,0,0,true,poisson_shared,loop_omitted,7,16,"(((a,b),c.1),c.2)",g16_o1,False,-441.1593964421891,-459.107852208886
constant,0,0,true,poisson_shared,loop_omitted,8,17,"(((a,c.1),b),c.2)",g17_o1,False,-442.2059605356148,-460.3254516930443
constant,0,0,true,poisson_shared,loop_omitted,9,11,"(((a,b.1),c),b.2)",g11_o1,False,-295.1294703581461,-764.5394139654551
constant,0,0,true,poisson_shared,loop_omitted,10,5,"(((a.1,b),c),a.2)",g05_o1,False,-474.64432684939084,-883.8345086922229
constant,0,0,true,poisson_shared,loop_omitted,11,14,"(((b.1,c),b.2),a)",g14_o1,False,-883.468727307326,-957.5832957883254
constant,0,0,true,poisson_shared,loop_omitted,12,13,"(((b.1,c),a),b.2)",g13_o1,False,-887.3186005534228,-961.0068677561907
constant,0,0,true,poisson_shared,loop_omitted,13,21,"((a,c.1),(b,c.2))",g21_o2,False,-844.4531147017813,-963.1175551495713
constant,0,0,true,poisson_shared,loop_omitted,14,18,"(((a,c.1),c.2),b)",g18_o1,False,-856.3652837393414,-977.0769528654406
constant,0,0,true,poisson_shared,loop_omitted,15,6,"(((a.1,c),a.2),b)",g06_o1,False,-976.4871831495363,-1014.5366623200903
constant,0,0,true,poisson_shared,loop_omitted,16,20,"(((b,c.1),c.2),a)",g20_o1,False,-974.3949418286023,-1024.978641744124
constant,0,0,true,poisson_shared,loop_omitted,17,7,"(((a.1,c),b),a.2)",g07_o1,False,-978.4231702589391,-1147.9287940652132
constant,0,0,true,poisson_shared,loop_omitted,18,3,"((b,c),a)",g03_o1,False,-1216.025979312961,-1325.9508279229901
constant,0,0,true,poisson_shared,loop_omitted,19,8,"(((b,c),a.1),a.2)",g08_o2,False,-1236.2089277070677,-1377.09904163861
constant,0,0,true,poisson_shared,loop_omitted,20,2,"((a,c),b)",g02_o1,False,-1407.86691384811,-1413.005549334502
constant,0,0,true,poisson_shared,loop_omitted,21,12,"(((a,c),b.1),b.2)",g12_o1,False,-1343.0632825193204,-1422.49987497897
constant,0,0,true,poisson_shared,including_loop,1,15,"((a,b.1),(b.2,c))",g15_o1,False,-215.14633324630447,-234.5101137662409
constant,0,0,true,poisson_shared,including_loop,2,22,"b-loop + ((a,b.1),(b.2,c))",g22_o1,False,-217.77536285227595,-245.5636826370365
constant,0,0,true,poisson_shared,including_loop,3,10,"(((a,b.1),b.2),c)",g10_o1,False,-288.83529309707836,-310.30199406207146
constant,0,0,true,poisson_shared,including_loop,4,4,"(((a.1,b),a.2),c)",g04_o1,False,-367.91685497853246,-380.8077968355152
constant,0,0,true,poisson_shared,including_loop,5,9,"((a.1,b),(a.2,c))",g09_o1,False,-387.1169453325855,-427.48859584803233
constant,0,0,true,poisson_shared,including_loop,6,19,"(((b,c.1),a),c.2)",g19_o1,False,-436.38184501323184,-454.1639880983532
constant,0,0,true,poisson_shared,including_loop,7,1,"((a,b),c)",g01_o1,False,-451.9739162806263,-455.6598193282691
constant,0,0,true,poisson_shared,including_loop,8,16,"(((a,b),c.1),c.2)",g16_o1,False,-441.1593964421891,-459.107852208886
constant,0,0,true,poisson_shared,including_loop,9,17,"(((a,c.1),b),c.2)",g17_o1,False,-442.2059605356148,-460.3254516930443
constant,0,0,true,poisson_shared,including_loop,10,11,"(((a,b.1),c),b.2)",g11_o1,False,-295.1294703581461,-764.5394139654551
constant,0,0,true,poisson_shared,including_loop,11,5,"(((a.1,b),c),a.2)",g05_o1,False,-474.64432684939084,-883.8345086922229
constant,0,0,true,poisson_shared,including_loop,12,14,"(((b.1,c),b.2),a)",g14_o1,False,-883.468727307326,-957.5832957883254
constant,0,0,true,poisson_shared,including_loop,13,13,"(((b.1,c),a),b.2)",g13_o1,False,-887.3186005534228,-961.0068677561907
constant,0,0,true,poisson_shared,including_loop,14,21,"((a,c.1),(b,c.2))",g21_o2,False,-844.4531147017813,-963.1175551495713
constant,0,0,true,poisson_shared,including_loop,15,18,"(((a,c.1),c.2),b)",g18_o1,False,-856.3652837393414,-977.0769528654406
constant,0,0,true,poisson_shared,including_loop,16,6,"(((a.1,c),a.2),b)",g06_o1,False,-976.4871831495363,-1014.5366623200903
constant,0,0,true,poisson_shared,including_loop,17,20,"(((b,c.1),c.2),a)",g20_o1,False,-974.3949418286023,-1024.978641744124
constant,0,0,true,poisson_shared,including_loop,18,7,"(((a.1,c),b),a.2)",g07_o1,False,-978.4231702589391,-1147.9287940652132
constant,0,0,true,poisson_shared,including_loop,19,3,"((b,c),a)",g03_o1,False,-1216.025979312961,-1325.9508279229901
constant,0,0,true,poisson_shared,including_loop,20,8,"(((b,c),a.1),a.2)",g08_o2,False,-1236.2089277070677,-1377.09904163861
constant,0,0,true,poisson_shared,including_loop,21,2,"((a,c),b)",g02_o1,False,-1407.86691384811,-1413.005549334502
constant,0,0,true,poisson_shared,including_loop,22,12,"(((a,c),b.1),b.2)",g12_o1,False,-1343.0632825193204,-1422.49987497897
constant,0,0,true,poisson_separate,loop_omitted,1,10,"(((a,b.1),b.2),c)",g10_o1,False,-269.2703695014808,-299.3856846796919
constant,0,0,true,poisson_separate,loop_omitted,2,15,"((a,b.1),(b.2,c))",g15_o1,False,-234.71834215824887,-301.6944850820708
constant,0,0,true,poisson_separate,loop_omitted,3,11,"(((a,b.1),c),b.2)",g11_o1,False,-266.0345949954649,-319.39210940065436
constant,0,0,true,poisson_separate,loop_omitted,4,19,"(((b,c.1),a),c.2)",g19_o1,False,-313.2534274400374,-354.45327071961697
constant,0,0,true,poisson_separate,loop_omitted,5,17,"(((a,c.1),b),c.2)",g17_o1,False,-319.2341823723946,-387.21825896235725
constant,0,0,true,poisson_separate,loop_omitted,6,5,"(((a.1,b),c),a.2)",g05_o1,False,-332.3742184074151,-403.64386350675954
constant,0,0,true,poisson_separate,loop_omitted,7,1,"((a,b),c)",g01_o1,False,-306.37870036477784,-410.8494901186029
constant,0,0,true,poisson_separate,loop_omitted,8,9,"((a.1,b),(a.2,c))",g09_o2,False,-322.80254114161573,-453.8966567693217
constant,0,0,true,poisson_separate,loop_omitted,9,4,"(((a.1,b),a.2),c)",g04_o1,False,-332.4944332844418,-462.89038617050284
constant,0,0,true,poisson_separate,loop_omitted,10,16,"(((a,b),c.1),c.2)",g16_o1,False,-327.8342876175588,-467.4873599075687
constant,0,0,true,poisson_separate,loop_omitted,11,3,"((b,c),a)",g03_o1,False,-648.2161913910833,-682.2498534877883
constant,0,0,true,poisson_separate,loop_omitted,12,14,"(((b.1,c),b.2),a)",g14_o1,False,-659.4177228368383,-705.4580977624403
constant,0,0,true,poisson_separate,loop_omitted,13,13,"(((b.1,c),a),b.2)",g13_o1,False,-663.741959337921,-709.6449524879384
constant,0,0,true,poisson_separate,loop_omitted,14,7,"(((a.1,c),b),a.2)",g07_o1,False,-667.0395519904895,-713.072479483524
constant,0,0,true,poisson_separate,loop_omitted,15,6,"(((a.1,c),a.2),b)",g06_o1,False,-669.6348490662749,-716.108577630025
constant,0,0,true,poisson_separate,loop_omitted,16,18,"(((a,c.1),c.2),b)",g18_o1,False,-667.2850727016337,-724.6934092030783
constant,0,0,true,poisson_separate,loop_omitted,17,20,"(((b,c.1),c.2),a)",g20_o1,False,-681.1911246653333,-731.5025755053988
constant,0,0,true,poisson_separate,loop_omitted,18,8,"(((b,c),a.1),a.2)",g08_o1,False,-672.7924850123112,-881.9786917618379
constant,0,0,true,poisson_separate,loop_omitted,19,12,"(((a,c),b.1),b.2)",g12_o1,False,-681.4483051840239,-972.3011673355135
constant,0,0,true,poisson_separate,loop_omitted,20,2,"((a,c),b)",g02_o1,False,-652.9355830631997,-1036.4881189619625
constant,0,0,true,poisson_separate,loop_omitted,21,21,"((a,c.1),(b,c.2))",g21_o2,False,-671.9845186993936,-1047.5367109489998
constant,0,0,true,poisson_separate,including_loop,1,22,"b-loop + ((a,b.1),(b.2,c))",g22_o1,False,-246.52987905350486,-292.7377110687065
constant,0,0,true,poisson_separate,including_loop,2,10,"(((a,b.1),b.2),c)",g10_o1,False,-269.2703695014808,-299.3856846796919
constant,0,0,true,poisson_separate,including_loop,3,15,"((a,b.1),(b.2,c))",g15_o1,False,-234.71834215824887,-301.6944850820708
constant,0,0,true,poisson_separate,including_loop,4,11,"(((a,b.1),c),b.2)",g11_o1,False,-266.0345949954649,-319.39210940065436
constant,0,0,true,poisson_separate,including_loop,5,19,"(((b,c.1),a),c.2)",g19_o1,False,-313.2534274400374,-354.45327071961697
constant,0,0,true,poisson_separate,including_loop,6,17,"(((a,c.1),b),c.2)",g17_o1,False,-319.2341823723946,-387.21825896235725
constant,0,0,true,poisson_separate,including_loop,7,5,"(((a.1,b),c),a.2)",g05_o1,False,-332.3742184074151,-403.64386350675954
constant,0,0,true,poisson_separate,including_loop,8,1,"((a,b),c)",g01_o1,False,-306.37870036477784,-410.8494901186029
constant,0,0,true,poisson_separate,including_loop,9,9,"((a.1,b),(a.2,c))",g09_o2,False,-322.80254114161573,-453.8966567693217
constant,0,0,true,poisson_separate,including_loop,10,4,"(((a.1,b),a.2),c)",g04_o1,False,-332.4944332844418,-462.89038617050284
constant,0,0,true,poisson_separate,including_loop,11,16,"(((a,b),c.1),c.2)",g16_o1,False,-327.8342876175588,-467.4873599075687
constant,0,0,true,poisson_separate,including_loop,12,3,"((b,c),a)",g03_o1,False,-648.2161913910833,-682.2498534877883
constant,0,0,true,poisson_separate,including_loop,13,14,"(((b.1,c),b.2),a)",g14_o1,False,-659.4177228368383,-705.4580977624403
constant,0,0,true,poisson_separate,including_loop,14,13,"(((b.1,c),a),b.2)",g13_o1,False,-663.741959337921,-709.6449524879384
constant,0,0,true,poisson_separate,including_loop,15,7,"(((a.1,c),b),a.2)",g07_o1,False,-667.0395519904895,-713.072479483524
constant,0,0,true,poisson_separate,including_loop,16,6,"(((a.1,c),a.2),b)",g06_o1,False,-669.6348490662749,-716.108577630025
constant,0,0,true,poisson_separate,including_loop,17,18,"(((a,c.1),c.2),b)",g18_o1,False,-667.2850727016337,-724.6934092030783
constant,0,0,true,poisson_separate,including_loop,18,20,"(((b,c.1),c.2),a)",g20_o1,False,-681.1911246653333,-731.5025755053988
constant,0,0,true,poisson_separate,including_loop,19,8,"(((b,c),a.1),a.2)",g08_o1,False,-672.7924850123112,-881.9786917618379
constant,0,0,true,poisson_separate,including_loop,20,12,"(((a,c),b.1),b.2)",g12_o1,False,-681.4483051840239,-972.3011673355135
constant,0,0,true,poisson_separate,including_loop,21,2,"((a,c),b)",g02_o1,False,-652.9355830631997,-1036.4881189619625
constant,0,0,true,poisson_separate,including_loop,22,21,"((a,c.1),(b,c.2))",g21_o2,False,-671.9845186993936,-1047.5367109489998
constant,0,0,hapibd,poisson_shared,loop_omitted,1,15,"((a,b.1),(b.2,c))",g15_o1,False,-211.52428821987118,-232.64956022577505
constant,0,0,hapibd,poisson_shared,loop_omitted,2,10,"(((a,b.1),b.2),c)",g10_o1,False,-299.49798982593006,-325.81880005274087
constant,0,0,hapibd,poisson_shared,loop_omitted,3,9,"((a.1,b),(a.2,c))",g09_o1,False,-399.61046118614695,-439.9029123323873
constant,0,0,hapibd,poisson_shared,loop_omitted,4,19,"(((b,c.1),a),c.2)",g19_o1,False,-446.68758758785907,-465.5081077412023
constant,0,0,hapibd,poisson_shared,loop_omitted,5,1,"((a,b),c)",g01_o1,False,-469.6964783424038,-478.5692404502379
constant,0,0,hapibd,poisson_shared,loop_omitted,6,17,"(((a,c.1),b),c.2)",g17_o1,False,-455.449855920705,-480.05892020374165
constant,0,0,hapibd,poisson_shared,loop_omitted,7,16,"(((a,b),c.1),c.2)",g16_o1,False,-454.57246645271965,-483.2360188352499
constant,0,0,hapibd,poisson_shared,loop_omitted,8,11,"(((a,b.1),c),b.2)",g11_o1,False,-311.545949854352,-754.3862723894289
constant,0,0,hapibd,poisson_shared,loop_omitted,9,4,"(((a.1,b),a.2),c)",g04_o1,False,-373.56018340312517,-802.7376911215996
constant,0,0,hapibd,poisson_shared,loop_omitted,10,5,"(((a.1,b),c),a.2)",g05_o1,False,-493.0346331809241,-862.477074605867
constant,0,0,hapibd,poisson_shared,loop_omitted,11,13,"(((b.1,c),a),b.2)",g13_o1,False,-818.8294513981808,-876.4336487413176
constant,0,0,hapibd,poisson_shared,loop_omitted,12,14,"(((b.1,c),b.2),a)",g14_o1,False,-814.2861736869643,-891.2235293326254
constant,0,0,hapibd,poisson_shared,loop_omitted,13,18,"(((a,c.1),c.2),b)",g18_o1,False,-797.7208440650099,-919.5200430592931
constant,0,0,hapibd,poisson_shared,loop_omitted,14,21,"((a,c.1),(b,c.2))",g21_o2,False,-798.1833799354714,-943.3732898340727
constant,0,0,hapibd,poisson_shared,loop_omitted,15,20,"(((b,c.1),c.2),a)",g20_o1,False,-940.3263076852224,-962.2259091345715
constant,0,0,hapibd,poisson_shared,loop_omitted,16,6,"(((a.1,c),a.2),b)",g06_o1,False,-920.6587221102733,-962.3342236791418
constant,0,0,hapibd,poisson_shared,loop_omitted,17,7,"(((a.1,c),b),a.2)",g07_o1,False,-920.0895070684982,-1105.2781571509522
constant,0,0,hapibd,poisson_shared,loop_omitted,18,3,"((b,c),a)",g03_o1,False,-1314.961995483189,-1318.8790051862413
constant,0,0,hapibd,poisson_shared,loop_omitted,19,8,"(((b,c),a.1),a.2)",g08_o1,False,-1173.715570396515,-1327.3395582477945
constant,0,0,hapibd,poisson_shared,loop_omitted,20,12,"(((a,c),b.1),b.2)",g12_o1,False,-1275.604886049159,-1330.8688288720834
constant,0,0,hapibd,poisson_shared,loop_omitted,21,2,"((a,c),b)",g02_o1,False,-1352.9836236238832,-1359.0521554362188
constant,0,0,hapibd,poisson_shared,including_loop,1,15,"((a,b.1),(b.2,c))",g15_o1,False,-211.52428821987118,-232.64956022577505
constant,0,0,hapibd,poisson_shared,including_loop,2,22,"b-loop + ((a,b.1),(b.2,c))",g22_o1,False,-223.55437710361065,-237.49612214305338
constant,0,0,hapibd,poisson_shared,including_loop,3,10,"(((a,b.1),b.2),c)",g10_o1,False,-299.49798982593006,-325.81880005274087
constant,0,0,hapibd,poisson_shared,including_loop,4,9,"((a.1,b),(a.2,c))",g09_o1,False,-399.61046118614695,-439.9029123323873
constant,0,0,hapibd,poisson_shared,including_loop,5,19,"(((b,c.1),a),c.2)",g19_o1,False,-446.68758758785907,-465.5081077412023
constant,0,0,hapibd,poisson_shared,including_loop,6,1,"((a,b),c)",g01_o1,False,-469.6964783424038,-478.5692404502379
constant,0,0,hapibd,poisson_shared,including_loop,7,17,"(((a,c.1),b),c.2)",g17_o1,False,-455.449855920705,-480.05892020374165
constant,0,0,hapibd,poisson_shared,including_loop,8,16,"(((a,b),c.1),c.2)",g16_o1,False,-454.57246645271965,-483.2360188352499
constant,0,0,hapibd,poisson_shared,including_loop,9,11,"(((a,b.1),c),b.2)",g11_o1,False,-311.545949854352,-754.3862723894289
constant,0,0,hapibd,poisson_shared,including_loop,10,4,"(((a.1,b),a.2),c)",g04_o1,False,-373.56018340312517,-802.7376911215996
constant,0,0,hapibd,poisson_shared,including_loop,11,5,"(((a.1,b),c),a.2)",g05_o1,False,-493.0346331809241,-862.477074605867
constant,0,0,hapibd,poisson_shared,including_loop,12,13,"(((b.1,c),a),b.2)",g13_o1,False,-818.8294513981808,-876.4336487413176
constant,0,0,hapibd,poisson_shared,including_loop,13,14,"(((b.1,c),b.2),a)",g14_o1,False,-814.2861736869643,-891.2235293326254
constant,0,0,hapibd,poisson_shared,including_loop,14,18,"(((a,c.1),c.2),b)",g18_o1,False,-797.7208440650099,-919.5200430592931
constant,0,0,hapibd,poisson_shared,including_loop,15,21,"((a,c.1),(b,c.2))",g21_o2,False,-798.1833799354714,-943.3732898340727
constant,0,0,hapibd,poisson_shared,including_loop,16,20,"(((b,c.1),c.2),a)",g20_o1,False,-940.3263076852224,-962.2259091345715
constant,0,0,hapibd,poisson_shared,including_loop,17,6,"(((a.1,c),a.2),b)",g06_o1,False,-920.6587221102733,-962.3342236791418
constant,0,0,hapibd,poisson_shared,including_loop,18,7,"(((a.1,c),b),a.2)",g07_o1,False,-920.0895070684982,-1105.2781571509522
constant,0,0,hapibd,poisson_shared,including_loop,19,3,"((b,c),a)",g03_o1,False,-1314.961995483189,-1318.8790051862413
constant,0,0,hapibd,poisson_shared,including_loop,20,8,"(((b,c),a.1),a.2)",g08_o1,False,-1173.715570396515,-1327.3395582477945
constant,0,0,hapibd,poisson_shared,including_loop,21,12,"(((a,c),b.1),b.2)",g12_o1,False,-1275.604886049159,-1330.8688288720834
constant,0,0,hapibd,poisson_shared,including_loop,22,2,"((a,c),b)",g02_o1,False,-1352.9836236238832,-1359.0521554362188
constant,0,0,hapibd,poisson_separate,loop_omitted,1,11,"(((a,b.1),c),b.2)",g11_o1,False,-270.4355402236872,-300.47186820150216
constant,0,0,hapibd,poisson_separate,loop_omitted,2,15,"((a,b.1),(b.2,c))",g15_o1,False,-231.43605988451037,-310.2714048463733
constant,0,0,hapibd,poisson_separate,loop_omitted,3,10,"(((a,b.1),b.2),c)",g10_o1,False,-269.1830494491042,-316.709203527704
constant,0,0,hapibd,poisson_separate,loop_omitted,4,1,"((a,b),c)",g01_o1,False,-299.362557905111,-317.8967204203249
constant,0,0,hapibd,poisson_separate,loop_omitted,5,19,"(((b,c.1),a),c.2)",g19_o1,False,-329.7234599903467,-368.58716194387347
constant,0,0,hapibd,poisson_separate,loop_omitted,6,17,"(((a,c.1),b),c.2)",g17_o1,False,-328.86156388426673,-382.09213029005565
constant,0,0,hapibd,poisson_separate,loop_omitted,7,16,"(((a,b),c.1),c.2)",g16_o2,False,-327.78020746478813,-475.4846817769156
constant,0,0,hapibd,poisson_separate,loop_omitted,8,5,"(((a.1,b),c),a.2)",g05_o1,False,-334.53977642277425,-476.42977143475105
constant,0,0,hapibd,poisson_separate,loop_omitted,9,9,"((a.1,b),(a.2,c))",g09_o2,False,-338.0242923389193,-481.8446069100177
constant,0,0,hapibd,poisson_separate,loop_omitted,10,4,"(((a.1,b),a.2),c)",g04_o1,False,-329.48255774150135,-485.06530943137506
constant,0,0,hapibd,poisson_separate,loop_omitted,11,2,"((a,c),b)",g02_o1,False,-597.2154713889258,-624.8580495272487
constant,0,0,hapibd,poisson_separate,loop_omitted,12,13,"(((b.1,c),a),b.2)",g13_o1,False,-616.1743343089032,-655.4408740424805
constant,0,0,hapibd,poisson_separate,loop_omitted,13,18,"(((a,c.1),c.2),b)",g18_o1,False,-618.9917909247094,-659.1901610291558
constant,0,0,hapibd,poisson_separate,loop_omitted,14,7,"(((a.1,c),b),a.2)",g07_o1,False,-605.6109383821454,-663.8262489102701
constant,0,0,hapibd,poisson_separate,loop_omitted,15,3,"((b,c),a)",g03_o1,False,-592.4457256944958,-664.0714255983739
constant,0,0,hapibd,poisson_separate,loop_omitted,16,21,"((a,c.1),(b,c.2))",g21_o2,False,-618.3862072785147,-665.3075833455327
constant,0,0,hapibd,poisson_separate,loop_omitted,17,14,"(((b.1,c),b.2),a)",g14_o1,False,-620.7032670159384,-666.9400242341766
constant,0,0,hapibd,poisson_separate,loop_omitted,18,6,"(((a.1,c),a.2),b)",g06_o1,False,-617.3907580501916,-681.86363071774
constant,0,0,hapibd,poisson_separate,loop_omitted,19,20,"(((b,c.1),c.2),a)",g20_o1,False,-615.5732085381833,-831.5748948740439
constant,0,0,hapibd,poisson_separate,loop_omitted,20,8,"(((b,c),a.1),a.2)",g08_o1,False,-617.8484757144437,-838.8724122633439
constant,0,0,hapibd,poisson_separate,loop_omitted,21,12,"(((a,c),b.1),b.2)",g12_o1,False,-619.4616454334937,-957.2062237142427
constant,0,0,hapibd,poisson_separate,including_loop,1,22,"b-loop + ((a,b.1),(b.2,c))",g22_o1,False,-239.30140508124035,-276.4631533060981
constant,0,0,hapibd,poisson_separate,including_loop,2,11,"(((a,b.1),c),b.2)",g11_o1,False,-270.4355402236872,-300.47186820150216
constant,0,0,hapibd,poisson_separate,including_loop,3,15,"((a,b.1),(b.2,c))",g15_o1,False,-231.43605988451037,-310.2714048463733
constant,0,0,hapibd,poisson_separate,including_loop,4,10,"(((a,b.1),b.2),c)",g10_o1,False,-269.1830494491042,-316.709203527704
constant,0,0,hapibd,poisson_separate,including_loop,5,1,"((a,b),c)",g01_o1,False,-299.362557905111,-317.8967204203249
constant,0,0,hapibd,poisson_separate,including_loop,6,19,"(((b,c.1),a),c.2)",g19_o1,False,-329.7234599903467,-368.58716194387347
constant,0,0,hapibd,poisson_separate,including_loop,7,17,"(((a,c.1),b),c.2)",g17_o1,False,-328.86156388426673,-382.09213029005565
constant,0,0,hapibd,poisson_separate,including_loop,8,16,"(((a,b),c.1),c.2)",g16_o2,False,-327.78020746478813,-475.4846817769156
constant,0,0,hapibd,poisson_separate,including_loop,9,5,"(((a.1,b),c),a.2)",g05_o1,False,-334.53977642277425,-476.42977143475105
constant,0,0,hapibd,poisson_separate,including_loop,10,9,"((a.1,b),(a.2,c))",g09_o2,False,-338.0242923389193,-481.8446069100177
constant,0,0,hapibd,poisson_separate,including_loop,11,4,"(((a.1,b),a.2),c)",g04_o1,False,-329.48255774150135,-485.06530943137506
constant,0,0,hapibd,poisson_separate,including_loop,12,2,"((a,c),b)",g02_o1,False,-597.2154713889258,-624.8580495272487
