scenario,pool,replicate,source,variant,candidate,graph,reliable,best_order,lp_ibd,lp_snp,chi2_ibd,chi2_snp
growth,0,7,true,poisson_shared,g05_o1,5,False,True,-244.7522045948641,-41.525474482892626,285.18441334023373,176.22836754095746
growth,0,7,true,poisson_shared,g21_o1,21,False,True,-604.7364165267167,-104.97625205073552,970.4430785691608,303.12992267627243
growth,0,7,true,poisson_shared,g09_o2,9,False,False,-303.4007837848337,-77.93772780600753,474.3826357810474,249.05287418723523
growth,0,7,true,poisson_shared,g15_o1,15,False,True,-192.1923747618706,43.22889758406086,97.33198842128968,6.7196234071470835
growth,0,7,true,poisson_shared,g01_o1,1,False,True,-323.2279786005731,-126.50531995705362,449.9243166530515,346.1880584886542
growth,0,7,true,poisson_shared,g11_o1,11,False,True,-222.17571008046644,40.77088250983424,243.6094331870239,11.635653555498914
growth,0,7,true,poisson_shared,g10_o1,10,False,True,-219.97348040081124,42.89480439692419,258.29728523437234,7.387809781361307
growth,0,7,true,poisson_shared,g04_o1,4,False,True,-301.86573720426327,-73.67401993326999,481.4973781040075,240.5254584417608
growth,0,7,true,poisson_shared,g20_o1,20,False,True,-621.632878438213,-103.48744250689619,1877.1654264312654,300.1523035887789
growth,0,7,true,poisson_shared,g08_o2,8,False,False,-1039.088664890991,-158.34635798424682,104412.60242550388,409.8701345435495
growth,0,7,true,poisson_shared,g14_o1,14,False,True,-705.3369752712647,20.85978593014044,34693.92553363591,51.45784671500854
growth,0,7,true,poisson_separate,g03_o1,3,False,True,-536.4361176786972,6.74738102096603,838.948163931152,79.68265653329506
growth,0,7,true,poisson_separate,g13_o1,13,False,True,-537.2103319170468,5.462698632979025,878.2553007992219,82.2520213092658
growth,0,7,true,poisson_separate,g07_o1,7,False,True,-520.4200201883709,4.276780321592822,874.0457577429688,84.62385793203458
growth,0,7,true,poisson_separate,g17_o1,17,False,True,-215.12312027897534,4.842652109819677,139.8625107685804,83.49211435557494
growth,0,7,true,poisson_separate,g06_o1,6,False,True,-519.5217124196635,3.314031550536799,838.627506591788,86.54935547413533
growth,0,7,true,poisson_separate,g22_o1,22,False,False,-192.1106193441181,44.863141558772355,99.32592282651214,3.4511354576669913
growth,0,7,true,poisson_separate,g16_o1,16,False,True,-217.31070120113617,5.217166312427316,147.87680921441893,82.7430859503805
growth,0,7,true,poisson_separate,g02_o1,2,False,True,-537.5048794184905,2.518412334072817,906.1781291556965,88.14059390708042
growth,0,7,true,poisson_separate,g12_o1,12,False,False,-536.9779609645394,2.392636261308704,925.9054241518352,88.39214605255945
growth,0,7,true,poisson_separate,g15_o2,15,False,False,-205.1851996307042,41.879705038252226,123.59650189920768,9.418008498695425
growth,0,7,true,poisson_separate,g21_o2,21,False,True,-543.2846112566168,2.8980540853750503,917.7268656542387,87.3813104044608
growth,0,7,true,poisson_separate,g09_o1,9,False,False,-213.2082785769803,4.953407259936751,147.14266608741974,83.2706040553445
growth,0,7,true,poisson_separate,g19_o1,19,False,True,-214.85293974324082,4.4622897490956825,135.40267879072354,84.25283907703736
growth,0,7,true,poisson_separate,g08_o1,8,False,True,-522.2039311770517,7.198016832864416,740.0744477031412,78.78138490952857
growth,0,7,true,poisson_separate,g18_o1,18,False,True,-518.6900289087017,4.244620862049904,840.3810342303659,84.68817685108618
growth,0,7,true,poisson_separate,g16_o2,16,False,False,-219.65336587184527,3.9154055318219503,161.82920665075187,85.3466075115927
growth,0,7,true,poisson_separate,g22_o2,22,False,True,-202.7867796732913,44.67349306135277,124.2732256680288,3.830432452434749
growth,0,7,true,poisson_separate,g12_o2,12,False,True,-543.0957787617331,4.179647119610054,896.1645004480986,84.81812433600481
growth,0,7,true,poisson_separate,g05_o1,5,False,True,-214.75691170066074,4.286349245263215,140.6260419910083,84.60472008464093
growth,0,7,true,poisson_separate,g21_o1,21,False,False,-516.9556893013901,6.5613465235657795,875.2028381608643,80.0547255280568
growth,0,7,true,poisson_separate,g09_o2,9,False,True,-212.37494977729403,2.43275704969754,151.19367230702386,88.31190447579431
growth,0,7,true,poisson_separate,g15_o1,15,False,True,-192.63712071043676,44.26631664213875,99.12656440059925,4.644785290963834
growth,0,7,true,poisson_separate,g01_o1,1,False,True,-218.11456563314363,6.17296513753432,139.48049389650225,80.83148830015753
growth,0,7,true,poisson_separate,g11_o1,11,False,True,-212.81513587000345,43.59891871958569,137.62802544628144,5.97958113599023
growth,0,7,true,poisson_separate,g10_o1,10,False,True,-212.60184401997662,44.36467192519012,145.58898401767993,4.448074724816813
growth,0,7,true,poisson_separate,g04_o1,4,False,True,-212.70361752569022,5.235255725646103,136.9806029333021,82.7069071238908
growth,0,7,true,poisson_separate,g20_o1,20,False,True,-541.2800310656465,4.905927879359545,892.2702439060979,83.3655628164829
growth,0,7,true,poisson_separate,g08_o2,8,False,False,-541.6169385011547,5.597414949779388,811.1982418874333,81.9825886756771
growth,0,7,true,poisson_separate,g14_o1,14,False,True,-537.6370880407565,4.7690232256451885,849.3365030499217,83.63937212391453
growth,0,7,hapibd,poisson_shared,g03_o1,3,False,True,-1021.3310585658246,-162.99678204064452,146146.52796967007,419.1709826564347
growth,0,7,hapibd,poisson_shared,g13_o1,13,False,True,-686.2640168906935,26.22348596402201,13741.984660881077,40.730446647160356
growth,0,7,hapibd,poisson_shared,g07_o1,7,False,True,-690.586111340378,-107.64536084023574,3944.6567038782287,308.4681402554254
growth,0,7,hapibd,poisson_shared,g17_o1,17,False,True,-311.26697731288846,-74.69230240984481,490.0431244335962,242.56202339494675
growth,0,7,hapibd,poisson_shared,g06_o1,6,False,True,-696.567446859066,-111.93025624172132,3581.239806792545,317.03793105841976
growth,0,7,hapibd,poisson_shared,g22_o1,22,False,True,-196.02401395890237,44.978980182367664,108.74787601240703,3.2194582104868865
growth,0,7,hapibd,poisson_shared,g16_o1,16,False,False,-301.7475966962802,-132.43976692552616,322.14142773498475,358.0569524262901
growth,0,7,hapibd,poisson_shared,g02_o1,2,False,True,-1034.9079621542246,-191.71742024149552,59521.15218163835,476.6122590581781
growth,0,7,hapibd,poisson_shared,g12_o1,12,False,True,-954.440238246321,-111.84835320418341,745257.3298399115,316.874124983204
growth,0,7,hapibd,poisson_shared,g15_o2,15,False,False,-217.8029625270937,45.50839356769184,155.96963150903605,2.1606314399113002
growth,0,7,hapibd,poisson_shared,g21_o2,21,False,True,-587.0525720814971,-87.06266155066011,1283.9609773102645,267.30274167663566
growth,0,7,hapibd,poisson_shared,g09_o1,9,False,True,-229.1693347638211,-44.848928218910316,208.70927172767895,182.87527501292254
growth,0,7,hapibd,poisson_shared,g19_o1,19,False,True,-301.41707101768833,-137.48860162085407,310.93748883121526,368.1546218168618
growth,0,7,hapibd,poisson_shared,g08_o1,8,False,True,-1008.8450912710568,-149.4574988745938,68752.84898292008,392.0924163242117
growth,0,7,hapibd,poisson_shared,g18_o1,18,False,True,-570.2995513790241,-91.67484284873288,1037.2700205480633,276.5271042728526
growth,0,7,hapibd,poisson_shared,g16_o2,16,False,True,-299.3219536388235,-134.8446593782165,316.0292052382638,362.8667373313347
growth,0,7,hapibd,poisson_shared,g22_o2,22,False,False,-211.0019431181517,45.13534642490277,134.56511194792526,2.906725725413467
growth,0,7,hapibd,poisson_shared,g12_o2,12,False,False,-1003.9322291428274,-66.94666141554062,1416.3976006740775,227.07074140640458
growth,0,7,hapibd,poisson_shared,g05_o1,5,False,True,-296.2800332623839,-83.95755932624746,416.3218680604765,261.09253722755517
growth,0,7,hapibd,poisson_shared,g21_o1,21,False,False,-697.0248161354803,-103.6841329819674,3726.3144800072714,300.54568453905506
growth,0,7,hapibd,poisson_shared,g09_o2,9,False,False,-301.92018914824575,-78.422219881376,432.0976255602875,250.02185833797142
growth,0,7,hapibd,poisson_shared,g15_o1,15,False,True,-196.54752608355793,45.121908045151415,107.42794880908018,2.9336024849244255
growth,0,7,hapibd,poisson_shared,g01_o1,1,False,True,-317.4168761749779,-126.99134042761713,428.62767487677013,347.16009943054166
growth,0,7,hapibd,poisson_shared,g11_o1,11,False,True,-224.3856695732098,44.03451119018865,248.13120713628615,5.108396194871546
growth,0,7,hapibd,poisson_shared,g10_o1,10,False,True,-218.14893516123752,42.00854697595144,194.49152824481695,9.160324623310467
growth,0,7,hapibd,poisson_shared,g04_o1,4,False,True,-296.8262023811394,-75.53733983425127,428.158603673425,244.2520982439925
growth,0,7,hapibd,poisson_shared,g20_o1,20,False,True,-715.7326209768917,-113.5921356326152,5658.104635840211,320.36168984029615
growth,0,7,hapibd,poisson_shared,g08_o2,8,False,False,-1037.082699747362,-1.1647103262674334,1495.3454930557732,95.50683922774978
growth,0,7,hapibd,poisson_shared,g14_o1,14,False,True,-680.3720571238118,23.487091936131517,16130.464487219011,46.20323470291109
growth,0,7,hapibd,poisson_separate,g03_o1,3,False,True,-526.700242194269,5.762019968096826,835.7984274836218,81.6533786389827
growth,0,7,hapibd,poisson_separate,g13_o1,13,False,True,-525.9527254208233,4.593408549565731,865.7985265695843,83.99060147608067
growth,0,7,hapibd,poisson_separate,g07_o1,7,False,True,-508.5703915144982,6.622951825443323,696.7768845946354,79.9315149243729
growth,0,7,hapibd,poisson_separate,g17_o1,17,False,True,-216.56651800736637,5.963549975537102,140.82919701209252,81.2503186241398
growth,0,7,hapibd,poisson_separate,g06_o1,6,False,True,-510.2576012317205,1.1206845835708952,816.8113647569635,90.93604940806881
growth,0,7,hapibd,poisson_separate,g22_o1,22,False,False,-193.48281340542263,45.198714999865764,110.03735816778772,2.7799885755309055
growth,0,7,hapibd,poisson_separate,g16_o1,16,False,True,-217.11650843706337,4.513938146291013,152.60666158400238,84.1495422826221
growth,0,7,hapibd,poisson_separate,g02_o1,2,False,True,-522.7743249852865,4.797111151458597,807.3184471304222,83.58319627227552
growth,0,7,hapibd,poisson_separate,g12_o1,12,False,True,-524.5252932376845,5.726187356767098,852.8099658094187,81.72504386165693
growth,0,7,hapibd,poisson_separate,g15_o2,15,False,True,-210.05989907105428,46.41772706091291,132.64336314488378,0.341964453403983
growth,0,7,hapibd,poisson_separate,g21_o2,21,False,True,-529.176151398727,5.914757912969383,792.1611379220979,81.34790274923728
growth,0,7,hapibd,poisson_separate,g09_o1,9,False,False,-214.30353091879505,5.878836642649196,151.68364382653402,81.41974528992003
growth,0,7,hapibd,poisson_separate,g19_o1,19,False,True,-216.59687425666624,3.740068099207283,146.63619705473621,85.69728237677921
growth,0,7,hapibd,poisson_separate,g08_o1,8,False,True,-504.55892189569664,5.752038541973851,738.2688207036397,81.67334149126714
growth,0,7,hapibd,poisson_separate,g18_o1,18,False,True,-509.47720069968216,3.2667360464831816,746.4464474052774,86.64394648222148
growth,0,7,hapibd,poisson_separate,g16_o2,16,False,False,-216.7175081405715,2.020816868627911,149.5425739301139,89.1357848379568
growth,0,7,hapibd,poisson_separate,g22_o2,22,False,True,-213.34096605037564,45.086301344102814,139.16919352466078,3.0048158870261865
growth,0,7,hapibd,poisson_separate,g12_o2,12,False,False,-528.8083579618112,4.730493993164456,842.4687512866875,83.71643058883483
growth,0,7,hapibd,poisson_separate,g05_o1,5,False,True,-213.19847763522966,4.856624567333739,143.68567658388,83.46416944055021
growth,0,7,hapibd,poisson_separate,g21_o1,21,False,False,-506.52255260025635,6.022349085976317,749.4864400852391,81.13272040327975
growth,0,7,hapibd,poisson_separate,g09_o2,9,False,True,-211.28195749998275,5.077767415462702,140.39546105750702,83.02188374427158
growth,0,7,hapibd,poisson_separate,g15_o1,15,False,False,-197.0484268228611,45.36113829791111,111.2074371706741,2.4551419794163927
growth,0,7,hapibd,poisson_separate,g01_o1,1,False,True,-216.77630694472137,6.4110163988151,150.35296035626374,80.35538577760329
growth,0,7,hapibd,poisson_separate,g11_o1,11,False,True,-208.88434294078397,44.96647031396492,134.99901959342574,3.244477947261648
growth,0,7,hapibd,poisson_separate,g10_o1,10,False,True,-208.81308196070202,40.768976426296476,136.32451671490048,11.639465722611057
growth,0,7,hapibd,poisson_separate,g04_o1,4,False,True,-212.06257611924383,4.39526408854542,142.30643841854265,84.38689039812068
growth,0,7,hapibd,poisson_separate,g20_o1,20,False,True,-525.3823322785892,5.406335665551171,773.6553700573909,82.36474724408298
growth,0,7,hapibd,poisson_separate,g08_o2,8,False,False,-527.340255592472,4.385274881619613,790.5727816288331,84.40686881198863
growth,0,7,hapibd,poisson_separate,g14_o1,14,False,True,-524.5804346131463,6.698971175046669,804.4126388217825,79.77947622511007
growth,0,8,true,poisson_shared,g03_o1,3,False,True,-1067.4996781541715,-127.88444393013935,5969044.709795749,348.998746897995
growth,0,8,true,poisson_shared,g13_o1,13,False,True,-716.0123132622407,28.96134770710465,245583.6502756403,35.30716362360162
growth,0,8,true,poisson_shared,g07_o1,7,False,True,-719.4553506280174,-68.76150850680429,34567.41448406898,230.75287605129606
growth,0,8,true,poisson_shared,g17_o1,17,False,True,-296.72271168802365,-41.89551705934784,602.525639742387,177.02089315653762
growth,0,8,true,poisson_shared,g06_o1,6,False,True,-712.0658577558311,-91.06517967472108,24583.63298766541,275.3602183871745
growth,0,8,true,poisson_shared,g22_o1,22,False,True,-205.35776307657983,44.843670860012935,137.09048489696073,3.542517317784566
growth,0,8,true,poisson_shared,g16_o1,16,False,True,-310.0271432241489,-94.22654309979812,370.4652875301021,281.6829452377428
growth,0,8,true,poisson_shared,g02_o1,2,False,True,-1078.2119482938224,-159.75634870999306,2064383.0377676473,412.74255645735605
growth,0,8,true,poisson_shared,g12_o1,12,False,True,-996.9216000092723,-85.18554276045334,67620083.3497808,263.60094455845945
growth,0,8,true,poisson_shared,g15_o2,15,False,False,-220.55748736430075,44.43746122906974,167.5642998002178,4.354936579632743
growth,0,8,true,poisson_shared,g21_o2,21,False,False,-741.8911915180684,-81.25483159715539,70539.48944911918,255.73952223222642
growth,0,8,true,poisson_shared,g09_o1,9,False,True,-239.3776736175126,-9.44063332502838,258.1274983917001,112.11112568755158
growth,0,8,true,poisson_shared,g19_o1,19,False,True,-310.8752188982502,-86.76661034258422,445.6426580554524,266.7630797228823
growth,0,8,true,poisson_shared,g08_o1,8,False,False,-1057.7415905343641,-128.67967404782934,3620756.141880213,350.58920713315234
growth,0,8,true,poisson_shared,g18_o1,18,False,True,-591.4105330860988,-56.50046108877429,1269.1194791998996,206.23078121517344
growth,0,8,true,poisson_shared,g16_o2,16,False,False,-304.59240055752304,-100.61317422113123,357.54907293485405,294.45620747990137
growth,0,8,true,poisson_shared,g22_o2,22,False,False,-217.90590259686596,45.25490016293551,165.0578597342425,2.720058711954657
growth,0,8,true,poisson_shared,g12_o2,12,False,False,-1015.1957165563495,-31.027187285975693,1465.9420634250466,155.2842336093595
growth,0,8,true,poisson_shared,g05_o1,5,False,True,-249.67928775933183,-9.58084217539008,275.5260957945827,112.39154338859424
growth,0,8,true,poisson_shared,g21_o1,21,False,True,-723.0774354763112,-73.68011585774295,29646.73604675329,240.59009075333609
growth,0,8,true,poisson_shared,g09_o2,9,False,False,-305.91737089469274,-34.954220056285216,579.2860572922867,163.13829915005186
growth,0,8,true,poisson_shared,g15_o1,15,False,True,-206.66364956783724,46.18136286366983,126.07738172412441,0.8671333104139725
growth,0,8,true,poisson_shared,g01_o1,1,False,True,-323.96077096037334,-87.09023677367885,525.2310416282855,267.4103325851645
growth,0,8,true,poisson_shared,g11_o1,11,False,True,-229.73195739385093,44.92832225415563,232.99914190333004,3.3732145295071003
growth,0,8,true,poisson_shared,g10_o1,10,False,True,-225.23218654117318,45.29529898768138,215.32258119759808,2.63926106251202
growth,0,8,true,poisson_shared,g04_o1,4,False,True,-293.28771416937644,-47.75872675393931,610.0382987238509,188.7473125453229
growth,0,8,true,poisson_shared,g20_o1,20,False,True,-742.2499579136844,-80.73939233286434,61864.418150545105,254.7086437037144
growth,0,8,true,poisson_shared,g08_o2,8,False,True,-1054.5319134919507,22.886613452426275,1518.562583001135,47.456632132958674
growth,0,8,true,poisson_shared,g14_o1,14,False,True,-713.7478675872551,29.206711963940478,249225.18690313186,34.8164351099678
growth,0,8,true,poisson_separate,g03_o1,3,False,True,-556.9717404833411,29.032039108390883,1046.1352126939428,35.165780821055606
growth,0,8,true,poisson_separate,g13_o1,13,False,True,-557.6780455701062,28.822275128004062,1029.3314855009464,35.585308781845896
growth,0,8,true,poisson_separate,g07_o1,7,False,True,-533.2857873666492,29.818222537698553,882.2683089008646,33.5934139624096
growth,0,8,true,poisson_separate,g17_o1,17,False,True,-223.82931897023255,27.854938666525953,167.73924792325738,37.51998170476315
growth,0,8,true,poisson_separate,g06_o1,6,False,True,-534.7733344722061,28.586713968889573,982.7952599078335,36.05643110011151
growth,0,8,true,poisson_separate,g22_o1,22,False,False,-204.9164310848595,43.67876929133656,137.83599654374973,5.872320455198013
