scenario,pool,replicate,source,variant,candidate,graph,reliable,parameter,mean,lower,upper,truth,error
growth,0,4,hapibd,poisson_shared,g22_o2,22,False,b_split,36.71609241287917,36.50813648377373,38.44922236852278,30,6.716092412879171
growth,0,4,hapibd,poisson_shared,g22_o2,22,False,b_fraction,0.7830787962293443,0.7543853703146164,0.7859206886102564,0.75,0.03307879622934429
growth,0,4,hapibd,poisson_shared,g22_o2,22,False,right,69.83481905942878,68.57103680700025,69.910468799224,100,-30.16518094057122
growth,0,4,hapibd,poisson_shared,g22_o2,22,False,left,72.25772534926237,71.25942469046409,72.289957864473,50,22.257725349262373
growth,0,4,hapibd,poisson_shared,g22_o2,22,False,root,337.01739161620816,299.465606053256,341.2109322674244,300,37.01739161620816
growth,0,4,hapibd,poisson_shared,g15_o1,15,False,b_split,39.45880617422093,30.44937671236532,45.99053926906653,30,9.458806174220932
growth,0,4,hapibd,poisson_shared,g15_o1,15,False,b_fraction,0.7311074955564406,0.7184822196299607,0.7425686979650408,0.75,-0.018892504443559388
growth,0,4,hapibd,poisson_shared,g15_o1,15,False,left,55.551661838148185,51.266707680434436,61.247082394731756,50,5.551661838148185
growth,0,4,hapibd,poisson_shared,g15_o1,15,False,right,139.08414982512238,130.846093120524,149.68797333176923,100,39.08414982512238
growth,0,4,hapibd,poisson_shared,g15_o1,15,False,root,265.79135333767846,255.0305599168009,308.2176705845496,300,-34.20864666232154
growth,0,4,hapibd,poisson_separate,g22_o1,22,False,loop_open,7.753606135461149,6.399119052898548,8.734762602640211,10,-2.2463938645388506
growth,0,4,hapibd,poisson_separate,g22_o1,22,False,loop_major_fraction,0.5660487535858044,0.5136589488250558,0.7689105271431688,0.75,-0.18395124641419558
growth,0,4,hapibd,poisson_separate,g22_o1,22,False,loop_close,22.370148010743655,20.467043701814845,25.057592230312377,25,-2.629851989256345
growth,0,4,hapibd,poisson_separate,g22_o1,22,False,b_split,42.0975868907158,39.21867453150687,43.350664570285986,30,12.097586890715803
growth,0,4,hapibd,poisson_separate,g22_o1,22,False,b_fraction,0.6760942572380632,0.6306743473666429,0.7798998865120846,0.75,-0.07390574276193684
growth,0,4,hapibd,poisson_separate,g22_o1,22,False,left,58.245767221888975,56.384046198236206,59.57208376493782,50,8.245767221888975
growth,0,4,hapibd,poisson_separate,g22_o1,22,False,right,131.81301067213934,114.598233765859,138.17138890353158,100,31.81301067213934
growth,0,4,hapibd,poisson_separate,g22_o1,22,False,root,285.219299654029,276.8154105140401,311.98959556790476,300,-14.780700345971013
growth,0,4,hapibd,poisson_separate,g15_o2,15,False,b_split,23.9394587673052,21.054542590991133,29.988734151172558,30,-6.060541232694799
growth,0,4,hapibd,poisson_separate,g15_o2,15,False,b_fraction,0.818137383127883,0.8066512214929498,0.830849926342914,0.75,0.06813738312788298
growth,0,4,hapibd,poisson_separate,g15_o2,15,False,right,66.16402317474065,63.90510675067158,66.95127560232397,100,-33.83597682525935
growth,0,4,hapibd,poisson_separate,g15_o2,15,False,left,68.71954953569742,66.55922465136152,69.688981256166,50,18.719549535697425
growth,0,4,hapibd,poisson_separate,g15_o2,15,False,root,372.7154116230436,326.6283361885549,384.1541906956915,300,72.71541162304362
growth,0,4,hapibd,poisson_separate,g22_o2,22,False,loop_open,8.26521601356915,6.418785949065013,9.202295560969924,10,-1.73478398643085
growth,0,4,hapibd,poisson_separate,g22_o2,22,False,loop_major_fraction,0.6756151859352717,0.5178828048915687,0.9167030375153458,0.75,-0.0743848140647283
growth,0,4,hapibd,poisson_separate,g22_o2,22,False,loop_close,17.856194926018553,15.958932951473718,19.815060155022273,25,-7.143805073981447
growth,0,4,hapibd,poisson_separate,g22_o2,22,False,b_split,34.09881562592042,31.926563135457666,37.53214367531782,30,4.098815625920423
growth,0,4,hapibd,poisson_separate,g22_o2,22,False,b_fraction,0.8166802103835026,0.8053935391355592,0.8241968254343524,0.75,0.06668021038350258
growth,0,4,hapibd,poisson_separate,g22_o2,22,False,right,66.72732430018814,61.947696488805185,68.93526668075198,100,-33.272675699811856
growth,0,4,hapibd,poisson_separate,g22_o2,22,False,left,69.53110285932735,65.3532503620226,71.42869805734054,50,19.531102859327348
growth,0,4,hapibd,poisson_separate,g22_o2,22,False,root,329.3280036214578,318.471864795175,356.46371420191485,300,29.32800362145781
growth,0,4,hapibd,poisson_separate,g15_o1,15,False,b_split,34.632015324483376,34.049104284642915,36.34613239445936,30,4.632015324483376
growth,0,4,hapibd,poisson_separate,g15_o1,15,False,b_fraction,0.6763126163356744,0.6706080936518906,0.6912128895875436,0.75,-0.07368738366432559
growth,0,4,hapibd,poisson_separate,g15_o1,15,False,left,59.052547675807666,55.97162982235325,59.45329204839864,50,9.052547675807666
growth,0,4,hapibd,poisson_separate,g15_o1,15,False,right,132.8607541705034,127.66532308973143,135.14218529362287,100,32.86075417050341
growth,0,4,hapibd,poisson_separate,g15_o1,15,False,root,291.0443877479062,288.07673730893464,291.47141429573526,300,-8.955612252093772
growth,0,5,true,poisson_shared,g22_o1,22,False,loop_open,12.848269011813507,8.936322378699588,13.417489220330689,10,2.848269011813507
growth,0,5,true,poisson_shared,g22_o1,22,False,loop_major_fraction,0.7652053122650035,0.6992980372434845,0.7806990631196371,0.75,0.015205312265003545
growth,0,5,true,poisson_shared,g22_o1,22,False,loop_close,23.528578451131306,21.784093669715702,28.789383077354668,25,-1.471421548868694
growth,0,5,true,poisson_shared,g22_o1,22,False,b_split,48.854204363825644,41.661376465062325,52.156708809650446,30,18.854204363825644
growth,0,5,true,poisson_shared,g22_o1,22,False,b_fraction,0.7594025327920914,0.7505993812810308,0.7702936136527195,0.75,0.009402532792091356
growth,0,5,true,poisson_shared,g22_o1,22,False,left,60.501271262084444,56.3396378288327,61.25500420433637,50,10.501271262084444
growth,0,5,true,poisson_shared,g22_o1,22,False,right,110.68877799576431,101.35230156283484,117.1660372810387,100,10.688777995764312
growth,0,5,true,poisson_shared,g22_o1,22,False,root,269.9036628240079,263.69229196160387,280.54224549914545,300,-30.09633717599212
growth,0,5,true,poisson_shared,g15_o2,15,False,b_split,35.75947469239597,29.180093154078712,45.85897603030827,30,5.759474692395969
growth,0,5,true,poisson_shared,g15_o2,15,False,b_fraction,0.7830724591923799,0.7788437578232622,0.7946713946834107,0.75,0.03307245919237989
growth,0,5,true,poisson_shared,g15_o2,15,False,right,66.4337962651837,63.844713732432616,68.74180182729081,100,-33.5662037348163
growth,0,5,true,poisson_shared,g15_o2,15,False,left,69.24655992350995,67.63267101049576,71.39445558877566,50,19.24655992350995
growth,0,5,true,poisson_shared,g15_o2,15,False,root,302.4833903895378,293.3560588699696,305.2014902748171,300,2.483390389537817
growth,0,5,true,poisson_shared,g22_o2,22,False,loop_open,7.8997369687501955,6.05274725691044,9.326850126396273,10,-2.1002630312498045
growth,0,5,true,poisson_shared,g22_o2,22,False,loop_major_fraction,0.6326104613174729,0.5089241216937526,0.7702468486489653,0.75,-0.1173895386825271
growth,0,5,true,poisson_shared,g22_o2,22,False,loop_close,19.554518976646783,16.76239341864889,22.764059232999735,25,-5.445481023353217
growth,0,5,true,poisson_shared,g22_o2,22,False,b_split,36.2963589328422,33.67531088004181,39.35329190368454,30,6.296358932842203
growth,0,5,true,poisson_shared,g22_o2,22,False,b_fraction,0.7831223002807807,0.7734099080790101,0.7984671800893384,0.75,0.03312230028078067
growth,0,5,true,poisson_shared,g22_o2,22,False,right,65.63965282039872,62.17701441566829,68.59753864325171,100,-34.36034717960128
growth,0,5,true,poisson_shared,g22_o2,22,False,left,68.38382090781589,64.49155255273716,71.21353541211508,50,18.38382090781589
growth,0,5,true,poisson_shared,g22_o2,22,False,root,296.7438991287408,292.016025482404,303.9005152083228,300,-3.256100871259207
growth,0,5,true,poisson_shared,g15_o1,15,False,b_split,38.402900558938754,24.692686736713902,55.088657013140306,30,8.402900558938754
growth,0,5,true,poisson_shared,g15_o1,15,False,b_fraction,0.7448046085871277,0.7273508291262264,0.7677879987193181,0.75,-0.0051953914128722856
growth,0,5,true,poisson_shared,g15_o1,15,False,left,56.97090279238164,49.99728816254947,60.13446377905704,50,6.9709027923816365
growth,0,5,true,poisson_shared,g15_o1,15,False,right,121.57076193911746,113.47115584286173,130.73960910898683,100,21.57076193911746
growth,0,5,true,poisson_shared,g15_o1,15,False,root,259.2530835096664,243.3062219943638,284.4011272078949,300,-40.746916490333604
growth,0,5,true,poisson_separate,g22_o1,22,False,loop_open,6.07883039326124,4.930660524654106,6.768824968481857,10,-3.9211696067387596
growth,0,5,true,poisson_separate,g22_o1,22,False,loop_major_fraction,0.6298702252800317,0.508785279610305,0.7764139920626075,0.75,-0.12012977471996833
growth,0,5,true,poisson_separate,g22_o1,22,False,loop_close,18.55384379337354,17.063613431070475,19.551536787047105,25,-6.446156206626458
growth,0,5,true,poisson_separate,g22_o1,22,False,b_split,37.66487619506635,35.12662783644474,39.39854174267643,30,7.664876195066348
growth,0,5,true,poisson_separate,g22_o1,22,False,b_fraction,0.766513948997219,0.7506284767628291,0.7792842202484884,0.75,0.01651394899721903
growth,0,5,true,poisson_separate,g22_o1,22,False,left,55.01296988936124,52.53741815404498,57.112090853339616,50,5.012969889361237
growth,0,5,true,poisson_separate,g22_o1,22,False,right,109.61787750569485,104.78238762302183,113.4703551694336,100,9.61787750569485
growth,0,5,true,poisson_separate,g22_o1,22,False,root,273.7408366713924,271.69011208551086,280.49241133184444,300,-26.2591633286076
growth,0,5,true,poisson_separate,g15_o2,15,False,b_split,23.521884413409023,23.139397016554884,25.09388499860945,30,-6.478115586590977
growth,0,5,true,poisson_separate,g15_o2,15,False,b_fraction,0.8356863075473353,0.8258596625771206,0.8474377420810294,0.75,0.0856863075473353
growth,0,5,true,poisson_separate,g15_o2,15,False,right,60.93164502822932,58.01724128817448,63.99579394645465,100,-39.06835497177068
growth,0,5,true,poisson_separate,g15_o2,15,False,left,63.69384676919775,60.857915107276334,66.2927597055481,50,13.693846769197748
growth,0,5,true,poisson_separate,g15_o2,15,False,root,354.7647139756272,346.78580659890787,363.672295448158,300,54.76471397562722
growth,0,5,true,poisson_separate,g22_o2,22,False,loop_open,5.136053354756336,3.796934183190492,6.0695466990108216,10,-4.863946645243664
growth,0,5,true,poisson_separate,g22_o2,22,False,loop_major_fraction,0.5906335259623827,0.5067078996371026,0.6565033872199163,0.75,-0.15936647403761728
growth,0,5,true,poisson_separate,g22_o2,22,False,loop_close,16.357744797734938,12.650460795819402,18.968622344276973,25,-8.642255202265062
growth,0,5,true,poisson_separate,g22_o2,22,False,b_split,32.05489405572283,28.642244543687607,35.55093063453415,30,2.0548940557228335
growth,0,5,true,poisson_separate,g22_o2,22,False,b_fraction,0.852807490848737,0.8424347983002618,0.8597126650760343,0.75,0.10280749084873697
growth,0,5,true,poisson_separate,g22_o2,22,False,right,62.13295401048728,53.349573945616996,65.26978232767746,100,-37.86704598951272
growth,0,5,true,poisson_separate,g22_o2,22,False,left,65.1853841402378,56.307851005260886,67.7975148367801,50,15.185384140237801
growth,0,5,true,poisson_separate,g22_o2,22,False,root,349.8584115257207,338.37588077836926,370.3914470589784,300,49.858411525720726
growth,0,5,true,poisson_separate,g15_o1,15,False,b_split,34.10436416817307,31.74323708022561,38.088735163807016,30,4.1043641681730705
growth,0,5,true,poisson_separate,g15_o1,15,False,b_fraction,0.7663170211567671,0.7409030743576088,0.7862371494971234,0.75,0.016317021156767142
growth,0,5,true,poisson_separate,g15_o1,15,False,left,56.35436570250496,54.47856968341814,60.13627873579252,50,6.354365702504957
growth,0,5,true,poisson_separate,g15_o1,15,False,right,107.89521655525621,102.10963108484673,117.5708247743439,100,7.895216555256212
growth,0,5,true,poisson_separate,g15_o1,15,False,root,286.4573896329729,273.6038298753087,297.11699463996973,300,-13.542610367027123
growth,0,5,hapibd,poisson_shared,g22_o1,22,False,loop_open,5.016436130320063,3.15491908930268,11.713667236634484,10,-4.983563869679937
growth,0,5,hapibd,poisson_shared,g22_o1,22,False,loop_major_fraction,0.5691713708552635,0.511666104040109,0.706979435970254,0.75,-0.18082862914473652
growth,0,5,hapibd,poisson_shared,g22_o1,22,False,loop_close,19.313500151988148,16.154112167626675,23.508114956644697,25,-5.686499848011852
growth,0,5,hapibd,poisson_shared,g22_o1,22,False,b_split,33.80135236827111,29.85988348608341,38.195092719107244,30,3.801352368271111
growth,0,5,hapibd,poisson_shared,g22_o1,22,False,b_fraction,0.7395877126875271,0.7319626685935953,0.756061243285261,0.75,-0.010412287312472901
growth,0,5,hapibd,poisson_shared,g22_o1,22,False,left,53.66827228556595,51.55255937045757,58.25365596094532,50,3.6682722855659478
growth,0,5,hapibd,poisson_shared,g22_o1,22,False,right,131.00963156455725,125.44633018164097,137.5254442461792,100,31.009631564557253
growth,0,5,hapibd,poisson_shared,g22_o1,22,False,root,256.65970215253617,250.08638550214235,264.26337066106026,300,-43.34029784746383
growth,0,5,hapibd,poisson_shared,g15_o2,15,False,b_split,36.051041316805495,30.723613560687568,45.05386321687868,30,6.051041316805495
growth,0,5,hapibd,poisson_shared,g15_o2,15,False,b_fraction,0.7912314029858355,0.7754445047919456,0.8006580690403091,0.75,0.0412314029858355
growth,0,5,hapibd,poisson_shared,g15_o2,15,False,right,66.77712300431497,64.04086225920517,70.69992457840297,100,-33.22287699568503
growth,0,5,hapibd,poisson_shared,g15_o2,15,False,left,69.239433409362,65.97012204809778,74.21202939311178,50,19.239433409361993
growth,0,5,hapibd,poisson_shared,g15_o2,15,False,root,323.06639240173047,308.72614833734684,335.8521634652176,300,23.066392401730468
growth,0,5,hapibd,poisson_shared,g22_o2,22,False,loop_open,7.891487909903822,6.404058787309267,10.196152485956565,10,-2.108512090096178
growth,0,5,hapibd,poisson_shared,g22_o2,22,False,loop_major_fraction,0.6238877298375762,0.5343715993850956,0.8206985987023762,0.75,-0.12611227016242377
growth,0,5,hapibd,poisson_shared,g22_o2,22,False,loop_close,19.51434551251267,16.769784266532696,20.82287603172578,25,-5.485654487487331
growth,0,5,hapibd,poisson_shared,g22_o2,22,False,b_split,37.082253181858746,34.58147808393901,39.5519158741965,30,7.082253181858746
growth,0,5,hapibd,poisson_shared,g22_o2,22,False,b_fraction,0.7912498491329141,0.7788605676120085,0.8020753543096876,0.75,0.041249849132914074
growth,0,5,hapibd,poisson_shared,g22_o2,22,False,right,68.33065925687109,65.55658171734746,69.96020111562888,100,-31.669340743128913
growth,0,5,hapibd,poisson_shared,g22_o2,22,False,left,71.03562856349994,68.24069166323756,73.33853656165059,50,21.03562856349994
growth,0,5,hapibd,poisson_shared,g22_o2,22,False,root,313.8519519797726,308.6035350332154,321.2890753255601,300,13.851951979772593
growth,0,5,hapibd,poisson_shared,g15_o1,15,False,b_split,37.81288176276101,32.50268394197971,45.35632153802737,30,7.812881762761009
growth,0,5,hapibd,poisson_shared,g15_o1,15,False,b_fraction,0.739325656301492,0.7238329941055709,0.76169865989395,0.75,-0.010674343698507949
growth,0,5,hapibd,poisson_shared,g15_o1,15,False,left,55.32261392592454,50.83341900939668,59.66859497581578,50,5.322613925924543
growth,0,5,hapibd,poisson_shared,g15_o1,15,False,right,135.15679606015473,123.78354531189453,143.98870799767303,100,35.15679606015473
growth,0,5,hapibd,poisson_shared,g15_o1,15,False,root,253.05789028680545,242.68044362722748,272.78724721374965,300,-46.942109713194554
growth,0,5,hapibd,poisson_separate,g22_o1,22,False,loop_open,8.913163520393105,7.74795103737056,11.786907986625625,10,-1.0868364796068946
growth,0,5,hapibd,poisson_separate,g22_o1,22,False,loop_major_fraction,0.6877485395146119,0.623065278180572,0.7721175088141082,0.75,-0.0622514604853881
growth,0,5,hapibd,poisson_separate,g22_o1,22,False,loop_close,23.570366160585355,20.024127666153287,25.51476922388136,25,-1.4296338394146453
growth,0,5,hapibd,poisson_separate,g22_o1,22,False,b_split,41.346905001655365,39.52487369701822,45.75123073627774,30,11.346905001655365
growth,0,5,hapibd,poisson_separate,g22_o1,22,False,b_fraction,0.7925877509049977,0.7803179371951889,0.8224364603233772,0.75,0.04258775090499767
growth,0,5,hapibd,poisson_separate,g22_o1,22,False,left,55.07274709557208,53.13356149092917,58.031422219212494,50,5.072747095572083
growth,0,5,hapibd,poisson_separate,g22_o1,22,False,right,108.76283257313705,97.4210525054155,118.84582911018627,100,8.762832573137047
growth,0,5,hapibd,poisson_separate,g22_o1,22,False,root,300.9128849549921,286.88210301871806,316.32712353441997,300,0.9128849549920801
growth,0,5,hapibd,poisson_separate,g15_o2,15,False,b_split,28.638354093740247,24.11153223957931,43.02427420835328,30,-1.3616459062597528
growth,0,5,hapibd,poisson_separate,g15_o2,15,False,b_fraction,0.8444506737490469,0.8285600962780447,0.8856133451012254,0.75,0.09445067374904692
growth,0,5,hapibd,poisson_separate,g15_o2,15,False,right,55.85579498729804,53.29796041118325,61.553961463995776,100,-44.14420501270196
growth,0,5,hapibd,poisson_separate,g15_o2,15,False,left,58.816067389069644,55.97473279423316,65.22173471314709,50,8.816067389069644
growth,0,5,hapibd,poisson_separate,g15_o2,15,False,root,330.73231937492227,311.62769889443314,377.1031295989784,300,30.73231937492227
growth,0,5,hapibd,poisson_separate,g22_o2,22,False,loop_open,6.25872954665252,4.869889271529315,7.904009234137218,10,-3.7412704533474797
growth,0,5,hapibd,poisson_separate,g22_o2,22,False,loop_major_fraction,0.5416092498619597,0.5151112802825975,0.6062410734397361,0.75,-0.20839075013804031
growth,0,5,hapibd,poisson_separate,g22_o2,22,False,loop_close,17.548621506155445,14.11076348192515,21.042581222698942,25,-7.451378493844555
growth,0,5,hapibd,poisson_separate,g22_o2,22,False,b_split,33.37543949241166,30.8054966600085,38.91129811042539,30,3.375439492411658
growth,0,5,hapibd,poisson_separate,g22_o2,22,False,b_fraction,0.8457694336796642,0.8412642643849884,0.8632893020690566,0.75,0.09576943367966417
growth,0,5,hapibd,poisson_separate,g22_o2,22,False,right,58.96177572038644,56.41090809922983,64.3886876408313,100,-41.03822427961356
growth,0,5,hapibd,poisson_separate,g22_o2,22,False,left,61.391800229783335,58.60777832404367,66.93223160282942,50,11.391800229783335
growth,0,5,hapibd,poisson_separate,g22_o2,22,False,root,344.53608779527013,336.2213120216923,364.00418008733715,300,44.536087795270134
growth,0,5,hapibd,poisson_separate,g15_o1,15,False,b_split,34.650855508333024,32.832389073886695,38.22747963306557,30,4.650855508333024
growth,0,5,hapibd,poisson_separate,g15_o1,15,False,b_fraction,0.7691965856129209,0.7556499515120216,0.7925032747693147,0.75,0.019196585612920924
growth,0,5,hapibd,poisson_separate,g15_o1,15,False,left,57.26282604744904,53.7295132814121,61.78061814242837,50,7.262826047449039
growth,0,5,hapibd,poisson_separate,g15_o1,15,False,right,114.83448394144982,110.70622658447975,125.52617790362737,100,14.834483941449818
growth,0,5,hapibd,poisson_separate,g15_o1,15,False,root,289.0062612660548,281.5990940433318,328.93559458346897,300,-10.993738733945179
growth,0,6,true,poisson_shared,g22_o1,22,False,loop_open,8.062025531325125,6.17166662830694,10.423440233811386,10,-1.9379744686748754
growth,0,6,true,poisson_shared,g22_o1,22,False,loop_major_fraction,0.5833272810808472,0.5010498348753484,0.6866807599135619,0.75,-0.1666727189191528
growth,0,6,true,poisson_shared,g22_o1,22,False,loop_close,24.63190794501022,21.58261031291245,26.878084657819493,25,-0.3680920549897806
growth,0,6,true,poisson_shared,g22_o1,22,False,b_split,37.40787557092237,34.40033971613067,41.641142955947196,30,7.407875570922371
growth,0,6,true,poisson_shared,g22_o1,22,False,b_fraction,0.7020047700544942,0.6912263786651005,0.7133959584540919,0.75,-0.04799522994550576
growth,0,6,true,poisson_shared,g22_o1,22,False,left,55.49235658588527,51.41485757591022,58.95921128711599,50,5.492356585885268
growth,0,6,true,poisson_shared,g22_o1,22,False,right,133.53719278501015,122.82167491366098,145.41898966147812,100,33.53719278501015
growth,0,6,true,poisson_shared,g22_o1,22,False,root,254.06887523723242,245.68015464260355,264.1706444044562,300,-45.93112476276758
growth,0,6,true,poisson_shared,g15_o2,15,False,b_split,35.05574362371314,30.998197955262278,44.48517918127505,30,5.055743623713141
growth,0,6,true,poisson_shared,g15_o2,15,False,b_fraction,0.7522189198712619,0.7399457022971823,0.768723458337929,0.75,0.002218919871261882
growth,0,6,true,poisson_shared,g15_o2,15,False,right,66.86402866856112,63.099513846431066,69.60035617654636,100,-33.13597133143888
growth,0,6,true,poisson_shared,g15_o2,15,False,left,69.4881764228708,66.06761044728817,71.54740570539954,50,19.488176422870794
growth,0,6,true,poisson_shared,g15_o2,15,False,root,307.6206858978689,296.02503431562485,328.0169839917881,300,7.620685897868896
growth,0,6,true,poisson_shared,g22_o2,22,False,loop_open,9.289096148051058,8.198463971874254,9.974750770109488,10,-0.7109038519489417
growth,0,6,true,poisson_shared,g22_o2,22,False,loop_major_fraction,0.5488917712124615,0.5000317905811622,0.594759043158005,0.75,-0.20110822878753853
growth,0,6,true,poisson_shared,g22_o2,22,False,loop_close,26.363191755225063,23.285172296428385,28.764320483465262,25,1.3631917552250634
growth,0,6,true,poisson_shared,g22_o2,22,False,b_split,42.715163604402925,41.05173866217712,46.18812018521244,30,12.715163604402925
growth,0,6,true,poisson_shared,g22_o2,22,False,b_fraction,0.7503092476448755,0.7445285608558156,0.7607511952089583,0.75,0.00030924764487549883
growth,0,6,true,poisson_shared,g22_o2,22,False,right,67.02965499151615,64.60213480596504,69.0857408269428,100,-32.97034500848385
growth,0,6,true,poisson_shared,g22_o2,22,False,left,69.694787905064,67.40613790097873,71.3835784248088,50,19.694787905064004
growth,0,6,true,poisson_shared,g22_o2,22,False,root,311.78226831197475,303.4316549017403,320.7520582632854,300,11.782268311974747
growth,0,6,true,poisson_shared,g15_o1,15,False,b_split,5.766337829498769,4.030580082772143,8.953414730999325,30,-24.23366217050123
growth,0,6,true,poisson_shared,g15_o1,15,False,b_fraction,0.7006793433826896,0.6888090628890668,0.7165552278790467,0.75,-0.04932065661731044
growth,0,6,true,poisson_shared,g15_o1,15,False,left,54.8944661557055,51.59222310360369,59.31999061676205,50,4.894466155705501
growth,0,6,true,poisson_shared,g15_o1,15,False,right,129.90322717983867,127.4288208542622,135.4182666984386,100,29.903227179838666
growth,0,6,true,poisson_shared,g15_o1,15,False,root,259.1980341807081,242.69723098750555,263.3893570331018,300,-40.80196581929192
growth,0,6,true,poisson_separate,g22_o1,22,False,loop_open,7.0485317356678365,3.052844659738123,8.030058948232329,10,-2.9514682643321635
growth,0,6,true,poisson_separate,g22_o1,22,False,loop_major_fraction,0.674494064750854,0.5636372865569799,0.9255967175469123,0.75,-0.07550593524914595
growth,0,6,true,poisson_separate,g22_o1,22,False,loop_close,23.344064154566055,19.3634159248409,25.25868157756822,25,-1.6559358454339446
growth,0,6,true,poisson_separate,g22_o1,22,False,b_split,41.91639233516872,37.56524302803704,43.67335631495124,30,11.916392335168723
growth,0,6,true,poisson_separate,g22_o1,22,False,b_fraction,0.6763463622030954,0.6512840765230633,0.6878553110828656,0.75,-0.07365363779690459
growth,0,6,true,poisson_separate,g22_o1,22,False,left,55.051841126900754,51.32352719123943,55.63529993561792,50,5.051841126900754
growth,0,6,true,poisson_separate,g22_o1,22,False,right,125.61358646634949,116.42612353220751,128.5301727385432,100,25.61358646634949
growth,0,6,true,poisson_separate,g22_o1,22,False,root,279.0006731679727,264.08355518058215,291.75528871273934,300,-20.999326832027293
growth,0,6,true,poisson_separate,g15_o2,15,False,b_split,25.150724065606003,24.388120505510013,29.42235241286042,30,-4.849275934393997
growth,0,6,true,poisson_separate,g15_o2,15,False,b_fraction,0.8209786586532327,0.8087932521334786,0.8264913799221251,0.75,0.07097865865323272
growth,0,6,true,poisson_separate,g15_o2,15,False,right,63.345553593895595,59.50452374202235,64.12992792643121,100,-36.654446406104405
growth,0,6,true,poisson_separate,g15_o2,15,False,left,66.29021808720407,62.385158945939885,67.1640843432906,50,16.290218087204067
growth,0,6,true,poisson_separate,g15_o2,15,False,root,337.4787941317127,329.438956028483,345.78097421369307,300,37.478794131712675
growth,0,6,true,poisson_separate,g22_o2,22,False,loop_open,7.9261353325838515,5.183649026211831,10.475375427138921,10,-2.0738646674161485
growth,0,6,true,poisson_separate,g22_o2,22,False,loop_major_fraction,0.661416878385094,0.5081224693721318,0.7818240364180808,0.75,-0.088583121614906
growth,0,6,true,poisson_separate,g22_o2,22,False,loop_close,20.70333764556315,17.653017294432477,26.56155495159706,25,-4.296662354436851
growth,0,6,true,poisson_separate,g22_o2,22,False,b_split,35.834717279533294,31.290167149629575,40.40270217322238,30,5.834717279533294
growth,0,6,true,poisson_separate,g22_o2,22,False,b_fraction,0.8237399164975829,0.8056053056175949,0.8331413064169715,0.75,0.07373991649758294
growth,0,6,true,poisson_separate,g22_o2,22,False,right,61.92591252267488,58.358216054189384,66.66293859485563,100,-38.07408747732512
growth,0,6,true,poisson_separate,g22_o2,22,False,left,64.53769172507032,61.081216592621,69.19710868683718,50,14.537691725070317
growth,0,6,true,poisson_separate,g22_o2,22,False,root,326.7671142975474,310.4246987245457,345.46415659862225,300,26.76711429754738
growth,0,6,true,poisson_separate,g15_o1,15,False,b_split,35.74509143215417,35.06770375472289,36.862870707366866,30,5.745091432154169
growth,0,6,true,poisson_separate,g15_o1,15,False,b_fraction,0.6969247440395747,0.6882743523853168,0.7115575345630207,0.75,-0.05307525596042528
growth,0,6,true,poisson_separate,g15_o1,15,False,left,56.578693019077726,56.30537529389535,56.74691655797671,50,6.5786930190777255
growth,0,6,true,poisson_separate,g15_o1,15,False,right,123.16083480156549,122.87869822338021,123.35151907376508,100,23.160834801565485
growth,0,6,true,poisson_separate,g15_o1,15,False,root,282.12375796022235,277.4613065226738,284.88638037580137,300,-17.87624203977765
growth,0,6,hapibd,poisson_shared,g22_o1,22,False,loop_open,5.728453342378229,5.587026960979687,7.0126899909293705,10,-4.271546657621771
growth,0,6,hapibd,poisson_shared,g22_o1,22,False,loop_major_fraction,0.5382638375459831,0.533530467902309,0.5850278466988211,0.75,-0.21173616245401694
growth,0,6,hapibd,poisson_shared,g22_o1,22,False,loop_close,15.65709676462469,14.71666327908385,21.479555078712277,25,-9.34290323537531
growth,0,6,hapibd,poisson_shared,g22_o1,22,False,b_split,30.4620552825708,29.7844680050182,35.609539740994634,30,0.46205528257080175
growth,0,6,hapibd,poisson_shared,g22_o1,22,False,b_fraction,0.6979894073183835,0.6927375971483932,0.6982532334700113,0.75,-0.05201059268161645
growth,0,6,hapibd,poisson_shared,g22_o1,22,False,left,51.08107656823144,50.37193743601418,57.30169179341045,50,1.0810765682314383
growth,0,6,hapibd,poisson_shared,g22_o1,22,False,right,146.39691433928505,138.9267752320617,147.12914107235216,100,46.39691433928505
growth,0,6,hapibd,poisson_shared,g22_o1,22,False,root,264.0187787177365,257.2519004300686,264.5617354956437,300,-35.981221282263505
growth,0,6,hapibd,poisson_shared,g15_o2,15,False,b_split,32.07688771772934,28.01061584215397,35.843193847132405,30,2.076887717729342
growth,0,6,hapibd,poisson_shared,g15_o2,15,False,b_fraction,0.7558620283124529,0.7436183962923926,0.7732225313027435,0.75,0.0058620283124528605
growth,0,6,hapibd,poisson_shared,g15_o2,15,False,right,69.47344725617842,66.47222828724459,72.70728587436001,100,-30.526552743821583
growth,0,6,hapibd,poisson_shared,g15_o2,15,False,left,72.38601608523638,69.17557405885513,75.52377306322421,50,22.386016085236378
growth,0,6,hapibd,poisson_shared,g15_o2,15,False,root,320.63876295338747,302.19251582053505,340.21361868842627,300,20.63876295338747
growth,0,6,hapibd,poisson_shared,g22_o2,22,False,loop_open,11.985479174440266,6.927928698924182,15.79317934005092,10,1.9854791744402664
growth,0,6,hapibd,poisson_shared,g22_o2,22,False,loop_major_fraction,0.5905026539476201,0.5140861327121649,0.7059198931113508,0.75,-0.15949734605237986
